tile_id,i,j,lon,lat
971,100.5000,200.5000,-133.8912,54.0857
971,110.5000,200.5000,-133.2755,54.1303
971,100.5000,210.5000,-133.9710,54.4464
971,110.5000,210.5000,-133.3498,54.4915
972,110.5000,200.5000,-133.2755,54.1303
972,120.5000,200.5000,-132.6585,54.1718
972,110.5000,210.5000,-133.3498,54.4915
972,120.5000,210.5000,-132.7275,54.5334
973,120.5000,200.5000,-132.6585,54.1718
973,130.5000,200.5000,-132.0400,54.2101
973,120.5000,210.5000,-132.7275,54.5334
973,130.5000,210.5000,-132.1038,54.5721
974,130.5000,200.5000,-132.0400,54.2101
974,140.5000,200.5000,-131.4210,54.2452
974,130.5000,210.5000,-132.1038,54.5721
974,140.5000,210.5000,-131.4787,54.6074
975,140.5000,200.5000,-131.4210,54.2452
975,150.5000,200.5000,-130.8005,54.2771
975,140.5000,210.5000,-131.4787,54.6074
975,150.5000,210.5000,-130.8528,54.6396
976,150.5000,200.5000,-130.8005,54.2771
976,160.5000,200.5000,-130.1795,54.3057
976,150.5000,210.5000,-130.8528,54.6396
976,160.5000,210.5000,-130.2260,54.6685
977,160.5000,200.5000,-130.1795,54.3057
977,170.5000,200.5000,-129.5570,54.3311
977,160.5000,210.5000,-130.2260,54.6685
977,170.5000,210.5000,-129.5985,54.6940
978,170.5000,200.5000,-129.5570,54.3311
978,180.5000,200.5000,-128.9342,54.3532
978,170.5000,210.5000,-129.5985,54.6940
978,180.5000,210.5000,-128.9700,54.7164
979,180.5000,200.5000,-128.9342,54.3532
979,190.5000,200.5000,-128.3110,54.3721
979,180.5000,210.5000,-128.9700,54.7164
979,190.5000,210.5000,-128.3410,54.7355
980,190.5000,200.5000,-128.3110,54.3721
980,200.5000,200.5000,-127.6867,54.3878
980,190.5000,210.5000,-128.3410,54.7355
980,200.5000,210.5000,-127.7110,54.7513
981,200.5000,200.5000,-127.6867,54.3878
981,210.5000,200.5000,-127.0625,54.4002
981,200.5000,210.5000,-127.7110,54.7513
981,210.5000,210.5000,-127.0815,54.7638
982,210.5000,200.5000,-127.0625,54.4002
982,220.5000,200.5000,-126.4378,54.4093
982,210.5000,210.5000,-127.0815,54.7638
982,220.5000,210.5000,-126.4510,54.7730
983,220.5000,200.5000,-126.4378,54.4093
983,230.5000,200.5000,-125.8127,54.4152
983,220.5000,210.5000,-126.4510,54.7730
983,230.5000,210.5000,-125.8200,54.7789
984,230.5000,200.5000,-125.8127,54.4152
984,240.5000,200.5000,-125.1875,54.4178
984,230.5000,210.5000,-125.8200,54.7789
984,240.5000,210.5000,-125.1895,54.7816
985,240.5000,200.5000,-125.1875,54.4178
985,250.5000,200.5000,-124.5625,54.4171
985,240.5000,210.5000,-125.1895,54.7816
985,250.5000,210.5000,-124.5585,54.7809
986,250.5000,200.5000,-124.5625,54.4171
986,260.5000,200.5000,-123.9375,54.4132
986,250.5000,210.5000,-124.5585,54.7809
986,260.5000,210.5000,-123.9280,54.7770
987,260.5000,200.5000,-123.9375,54.4132
987,270.5000,200.5000,-123.3123,54.4061
987,260.5000,210.5000,-123.9280,54.7770
987,270.5000,210.5000,-123.2970,54.7697
988,270.5000,200.5000,-123.3123,54.4061
988,280.5000,200.5000,-122.6880,54.3956
988,270.5000,210.5000,-123.2970,54.7697
988,280.5000,210.5000,-122.6665,54.7592
989,280.5000,200.5000,-122.6880,54.3956
989,290.5000,200.5000,-122.0635,54.3819
989,280.5000,210.5000,-122.6665,54.7592
989,290.5000,210.5000,-122.0370,54.7454
990,290.5000,200.5000,-122.0635,54.3819
990,300.5000,200.5000,-121.4397,54.3650
990,290.5000,210.5000,-122.0370,54.7454
990,300.5000,210.5000,-121.4078,54.7283
991,300.5000,200.5000,-121.4397,54.3650
991,310.5000,200.5000,-120.8165,54.3448
991,300.5000,210.5000,-121.4078,54.7283
991,310.5000,210.5000,-120.7785,54.7079
992,310.5000,200.5000,-120.8165,54.3448
992,320.5000,200.5000,-120.1940,54.3213
992,310.5000,210.5000,-120.7785,54.7079
992,320.5000,210.5000,-120.1505,54.6842
993,320.5000,200.5000,-120.1940,54.3213
993,330.5000,200.5000,-119.5725,54.2946
993,320.5000,210.5000,-120.1505,54.6842
993,330.5000,210.5000,-119.5230,54.6573
994,330.5000,200.5000,-119.5725,54.2946
994,340.5000,200.5000,-118.9515,54.2647
994,330.5000,210.5000,-119.5230,54.6573
994,340.5000,210.5000,-118.8967,54.6271
995,340.5000,200.5000,-118.9515,54.2647
995,350.5000,200.5000,-118.3310,54.2315
995,340.5000,210.5000,-118.8967,54.6271
995,350.5000,210.5000,-118.2715,54.5936
996,350.5000,200.5000,-118.3310,54.2315
996,360.3333,200.3333,-117.7240,54.1898
996,350.5000,210.5000,-118.2715,54.5936
996,360.0000,210.5000,-117.6780,54.5589
1016,71.0000,210.5000,-135.7945,54.2948
1016,80.5000,210.5000,-135.2085,54.3466
1016,71.0000,220.5000,-135.8915,54.6541
1016,80.5000,220.5000,-135.3005,54.7065
1017,80.5000,210.5000,-135.2085,54.3466
1017,90.5000,210.5000,-134.5905,54.3981
1017,80.5000,220.5000,-135.3005,54.7065
1017,90.5000,220.5000,-134.6770,54.7584
1018,90.5000,210.5000,-134.5905,54.3981
1018,100.5000,210.5000,-133.9710,54.4464
1018,90.5000,220.5000,-134.6770,54.7584
1018,100.5000,220.5000,-134.0517,54.8071
1019,100.5000,210.5000,-133.9710,54.4464
1019,110.5000,210.5000,-133.3498,54.4915
1019,100.5000,220.5000,-134.0517,54.8071
1019,110.5000,220.5000,-133.4253,54.8526
1020,110.5000,210.5000,-133.3498,54.4915
1020,120.5000,210.5000,-132.7275,54.5334
1020,110.5000,220.5000,-133.4253,54.8526
1020,120.5000,220.5000,-132.7970,54.8949
1021,120.5000,210.5000,-132.7275,54.5334
1021,130.5000,210.5000,-132.1038,54.5721
1021,120.5000,220.5000,-132.7970,54.8949
1021,130.5000,220.5000,-132.1680,54.9339
1022,130.5000,210.5000,-132.1038,54.5721
1022,140.5000,210.5000,-131.4787,54.6074
1022,130.5000,220.5000,-132.1680,54.9339
1022,140.5000,220.5000,-131.5375,54.9696
1023,140.5000,210.5000,-131.4787,54.6074
1023,150.5000,210.5000,-130.8528,54.6396
1023,140.5000,220.5000,-131.5375,54.9696
1023,150.5000,220.5000,-130.9060,55.0021
1024,150.5000,210.5000,-130.8528,54.6396
1024,160.5000,210.5000,-130.2260,54.6685
1024,150.5000,220.5000,-130.9060,55.0021
1024,160.5000,220.5000,-130.2738,55.0312
1025,160.5000,210.5000,-130.2260,54.6685
1025,170.5000,210.5000,-129.5985,54.6940
1025,160.5000,220.5000,-130.2738,55.0312
1025,170.5000,220.5000,-129.6402,55.0570
1026,170.5000,210.5000,-129.5985,54.6940
1026,180.5000,210.5000,-128.9700,54.7164
1026,170.5000,220.5000,-129.6402,55.0570
1026,180.5000,220.5000,-129.0062,55.0796
1027,180.5000,210.5000,-128.9700,54.7164
1027,190.5000,210.5000,-128.3410,54.7355
1027,180.5000,220.5000,-129.0062,55.0796
1027,190.5000,220.5000,-128.3713,55.0989
1028,190.5000,210.5000,-128.3410,54.7355
1028,200.5000,210.5000,-127.7110,54.7513
1028,190.5000,220.5000,-128.3713,55.0989
1028,200.5000,220.5000,-127.7357,55.1148
1029,200.5000,210.5000,-127.7110,54.7513
1029,210.5000,210.5000,-127.0815,54.7638
1029,200.5000,220.5000,-127.7357,55.1148
1029,210.5000,220.5000,-127.1000,55.1275
1030,210.5000,210.5000,-127.0815,54.7638
1030,220.5000,210.5000,-126.4510,54.7730
1030,210.5000,220.5000,-127.1000,55.1275
1030,220.5000,220.5000,-126.4637,55.1367
1031,220.5000,210.5000,-126.4510,54.7730
1031,230.5000,210.5000,-125.8200,54.7789
1031,220.5000,220.5000,-126.4637,55.1367
1031,230.5000,220.5000,-125.8275,55.1427
1032,230.5000,210.5000,-125.8200,54.7789
1032,240.5000,210.5000,-125.1895,54.7816
1032,230.5000,220.5000,-125.8275,55.1427
1032,240.5000,220.5000,-125.1910,55.1454
1033,240.5000,210.5000,-125.1895,54.7816
1033,250.5000,210.5000,-124.5585,54.7809
1033,240.5000,220.5000,-125.1910,55.1454
1033,250.5000,220.5000,-124.5542,55.1447
1034,250.5000,210.5000,-124.5585,54.7809
1034,260.5000,210.5000,-123.9280,54.7770
1034,250.5000,220.5000,-124.5542,55.1447
1034,260.5000,220.5000,-123.9180,55.1407
1035,260.5000,210.5000,-123.9280,54.7770
1035,270.5000,210.5000,-123.2970,54.7697
1035,260.5000,220.5000,-123.9180,55.1407
1035,270.5000,220.5000,-123.2817,55.1334
1036,270.5000,210.5000,-123.2970,54.7697
1036,280.5000,210.5000,-122.6665,54.7592
1036,270.5000,220.5000,-123.2817,55.1334
1036,280.5000,220.5000,-122.6455,55.1228
1037,280.5000,210.5000,-122.6665,54.7592
1037,290.5000,210.5000,-122.0370,54.7454
1037,280.5000,220.5000,-122.6455,55.1228
1037,290.5000,220.5000,-122.0100,55.1088
1038,290.5000,210.5000,-122.0370,54.7454
1038,300.5000,210.5000,-121.4078,54.7283
1038,290.5000,220.5000,-122.0100,55.1088
1038,300.5000,220.5000,-121.3748,55.0916
1039,300.5000,210.5000,-121.4078,54.7283
1039,310.5000,210.5000,-120.7785,54.7079
1039,300.5000,220.5000,-121.3748,55.0916
1039,310.5000,220.5000,-120.7405,55.0710
1040,310.5000,210.5000,-120.7785,54.7079
1040,320.5000,210.5000,-120.1505,54.6842
1040,310.5000,220.5000,-120.7405,55.0710
1040,320.5000,220.5000,-120.1065,55.0471
1041,320.5000,210.5000,-120.1505,54.6842
1041,330.5000,210.5000,-119.5230,54.6573
1041,320.5000,220.5000,-120.1065,55.0471
1041,330.5000,220.5000,-119.4735,55.0200
1042,330.5000,210.5000,-119.5230,54.6573
1042,340.5000,210.5000,-118.8967,54.6271
1042,330.5000,220.5000,-119.4735,55.0200
1042,340.5000,220.5000,-118.8415,54.9895
1043,340.5000,210.5000,-118.8967,54.6271
1043,350.5000,210.5000,-118.2715,54.5936
1043,340.5000,220.5000,-118.8415,54.9895
1043,350.5000,220.5000,-118.2105,54.9557
1044,350.5000,210.5000,-118.2715,54.5936
1044,360.0000,210.5000,-117.6780,54.5589
1044,350.5000,220.5000,-118.2105,54.9557
1044,360.0000,220.5000,-117.6115,54.9206
1064,71.0000,220.5000,-135.8915,54.6541
1064,80.5000,220.5000,-135.3005,54.7065
1064,71.0000,230.0000,-135.9850,54.9955
1064,80.6667,230.3333,-135.3820,55.0612
1065,80.5000,220.5000,-135.3005,54.7065
1065,90.5000,220.5000,-134.6770,54.7584
1065,80.6667,230.3333,-135.3820,55.0612
1065,90.5000,230.5000,-134.7650,55.1187
1066,90.5000,220.5000,-134.6770,54.7584
1066,100.5000,220.5000,-134.0517,54.8071
1066,90.5000,230.5000,-134.7650,55.1187
1066,100.5000,230.5000,-134.1345,55.1679
1067,100.5000,220.5000,-134.0517,54.8071
1067,110.5000,220.5000,-133.4253,54.8526
1067,100.5000,230.5000,-134.1345,55.1679
1067,110.5000,230.5000,-133.5023,55.2138
1068,110.5000,220.5000,-133.4253,54.8526
1068,120.5000,220.5000,-132.7970,54.8949
1068,110.5000,230.5000,-133.5023,55.2138
1068,120.5000,230.5000,-132.8685,55.2564
1069,120.5000,220.5000,-132.7970,54.8949
1069,130.5000,220.5000,-132.1680,54.9339
1069,120.5000,230.5000,-132.8685,55.2564
1069,130.5000,230.5000,-132.2338,55.2958
1070,130.5000,220.5000,-132.1680,54.9339
1070,140.5000,220.5000,-131.5375,54.9696
1070,130.5000,230.5000,-132.2338,55.2958
1070,140.5000,230.5000,-131.5975,55.3318
1071,140.5000,220.5000,-131.5375,54.9696
1071,150.5000,220.5000,-130.9060,55.0021
1071,140.5000,230.5000,-131.5975,55.3318
1071,150.5000,230.5000,-130.9603,55.3646
1072,150.5000,220.5000,-130.9060,55.0021
1072,160.5000,220.5000,-130.2738,55.0312
1072,150.5000,230.5000,-130.9603,55.3646
1072,160.5000,230.5000,-130.3218,55.3939
1073,160.5000,220.5000,-130.2738,55.0312
1073,170.5000,220.5000,-129.6402,55.0570
1073,160.5000,230.5000,-130.3218,55.3939
1073,170.5000,230.5000,-129.6830,55.4200
1074,170.5000,220.5000,-129.6402,55.0570
1074,180.5000,220.5000,-129.0062,55.0796
1074,170.5000,230.5000,-129.6830,55.4200
1074,180.5000,230.5000,-129.0430,55.4428
1075,180.5000,220.5000,-129.0062,55.0796
1075,190.5000,220.5000,-128.3713,55.0989
1075,180.5000,230.5000,-129.0430,55.4428
1075,190.5000,230.5000,-128.4025,55.4623
1076,190.5000,220.5000,-128.3713,55.0989
1076,200.5000,220.5000,-127.7357,55.1148
1076,190.5000,230.5000,-128.4025,55.4623
1076,200.5000,230.5000,-127.7610,55.4783
1077,200.5000,220.5000,-127.7357,55.1148
1077,210.5000,220.5000,-127.1000,55.1275
1077,200.5000,230.5000,-127.7610,55.4783
1077,210.5000,230.5000,-127.1195,55.4911
1078,210.5000,220.5000,-127.1000,55.1275
1078,220.5000,220.5000,-126.4637,55.1367
1078,210.5000,230.5000,-127.1195,55.4911
1078,220.5000,230.5000,-126.4775,55.5005
1079,220.5000,220.5000,-126.4637,55.1367
1079,230.5000,220.5000,-125.8275,55.1427
1079,220.5000,230.5000,-126.4775,55.5005
1079,230.5000,230.5000,-125.8353,55.5065
1080,230.5000,220.5000,-125.8275,55.1427
1080,240.5000,220.5000,-125.1910,55.1454
1080,230.5000,230.5000,-125.8353,55.5065
1080,240.5000,230.5000,-125.1930,55.5091
1081,240.5000,220.5000,-125.1910,55.1454
1081,250.5000,220.5000,-124.5542,55.1447
1081,240.5000,230.5000,-125.1930,55.5091
1081,250.5000,230.5000,-124.5503,55.5085
1082,250.5000,220.5000,-124.5542,55.1447
1082,260.5000,220.5000,-123.9180,55.1407
1082,250.5000,230.5000,-124.5503,55.5085
1082,260.5000,230.5000,-123.9080,55.5045
1083,260.5000,220.5000,-123.9180,55.1407
1083,270.5000,220.5000,-123.2817,55.1334
1083,260.5000,230.5000,-123.9080,55.5045
1083,270.5000,230.5000,-123.2660,55.4971
1084,270.5000,220.5000,-123.2817,55.1334
1084,280.5000,220.5000,-122.6455,55.1228
1084,270.5000,230.5000,-123.2660,55.4971
1084,280.5000,230.5000,-122.6240,55.4864
1085,280.5000,220.5000,-122.6455,55.1228
1085,290.5000,220.5000,-122.0100,55.1088
1085,280.5000,230.5000,-122.6240,55.4864
1085,290.5000,230.5000,-121.9825,55.4723
1086,290.5000,220.5000,-122.0100,55.1088
1086,300.5000,220.5000,-121.3748,55.0916
1086,290.5000,230.5000,-121.9825,55.4723
1086,300.5000,230.5000,-121.3415,55.4549
1087,300.5000,220.5000,-121.3748,55.0916
1087,310.5000,220.5000,-120.7405,55.0710
1087,300.5000,230.5000,-121.3415,55.4549
1087,310.5000,230.5000,-120.7010,55.4341
1088,310.5000,220.5000,-120.7405,55.0710
1088,320.5000,220.5000,-120.1065,55.0471
1088,310.5000,230.5000,-120.7010,55.4341
1088,320.5000,230.5000,-120.0615,55.4100
1089,320.5000,220.5000,-120.1065,55.0471
1089,330.5000,220.5000,-119.4735,55.0200
1089,320.5000,230.5000,-120.0615,55.4100
1089,330.5000,230.5000,-119.4225,55.3826
1090,330.5000,220.5000,-119.4735,55.0200
1090,340.5000,220.5000,-118.8415,54.9895
1090,330.5000,230.5000,-119.4225,55.3826
1090,340.5000,230.5000,-118.7850,55.3518
1091,340.5000,220.5000,-118.8415,54.9895
1091,350.5000,220.5000,-118.2105,54.9557
1091,340.5000,230.5000,-118.7850,55.3518
1091,350.5000,230.5000,-118.1480,55.3178
1092,350.5000,220.5000,-118.2105,54.9557
1092,360.0000,220.5000,-117.6115,54.9206
1092,350.5000,230.5000,-118.1480,55.3178
1092,360.0000,230.5000,-117.5445,55.2824
1113,80.6667,230.3333,-135.3820,55.0612
1113,90.5000,230.5000,-134.7650,55.1187
1113,81.0000,240.5000,-135.4580,55.4287
1113,90.5000,240.5000,-134.8545,55.4789
1114,90.5000,230.5000,-134.7650,55.1187
1114,100.5000,230.5000,-134.1345,55.1679
1114,90.5000,240.5000,-134.8545,55.4789
1114,100.5000,240.5000,-134.2183,55.5285
1115,100.5000,230.5000,-134.1345,55.1679
1115,110.5000,230.5000,-133.5023,55.2138
1115,100.5000,240.5000,-134.2183,55.5285
1115,110.5000,240.5000,-133.5803,55.5748
1116,110.5000,230.5000,-133.5023,55.2138
1116,120.5000,230.5000,-132.8685,55.2564
1116,110.5000,240.5000,-133.5803,55.5748
1116,120.5000,240.5000,-132.9410,55.6179
1117,120.5000,230.5000,-132.8685,55.2564
1117,130.5000,230.5000,-132.2338,55.2958
1117,120.5000,240.5000,-132.9410,55.6179
1117,130.5000,240.5000,-132.3005,55.6576
1118,130.5000,230.5000,-132.2338,55.2958
1118,140.5000,230.5000,-131.5975,55.3318
1118,130.5000,240.5000,-132.3005,55.6576
1118,140.5000,240.5000,-131.6585,55.6939
1119,140.5000,230.5000,-131.5975,55.3318
1119,150.5000,230.5000,-130.9603,55.3646
1119,140.5000,240.5000,-131.6585,55.6939
1119,150.5000,240.5000,-131.0152,55.7270
1120,150.5000,230.5000,-130.9603,55.3646
1120,160.5000,230.5000,-130.3218,55.3939
1120,150.5000,240.5000,-131.0152,55.7270
1120,160.5000,240.5000,-130.3715,55.7567
1121,160.5000,230.5000,-130.3218,55.3939
1121,170.5000,230.5000,-129.6830,55.4200
1121,160.5000,240.5000,-130.3715,55.7567
1121,170.5000,240.5000,-129.7262,55.7830
1122,170.5000,230.5000,-129.6830,55.4200
1122,180.5000,230.5000,-129.0430,55.4428
1122,170.5000,240.5000,-129.7262,55.7830
1122,180.5000,240.5000,-129.0805,55.8060
1123,180.5000,230.5000,-129.0430,55.4428
1123,190.5000,230.5000,-128.4025,55.4623
1123,180.5000,240.5000,-129.0805,55.8060
1123,190.5000,240.5000,-128.4340,55.8256
1124,190.5000,230.5000,-128.4025,55.4623
1124,200.5000,230.5000,-127.7610,55.4783
1124,190.5000,240.5000,-128.4340,55.8256
1124,200.5000,240.5000,-127.7867,55.8418
1125,200.5000,230.5000,-127.7610,55.4783
1125,210.5000,230.5000,-127.1195,55.4911
1125,200.5000,240.5000,-127.7867,55.8418
1125,210.5000,240.5000,-127.1395,55.8547
1126,210.5000,230.5000,-127.1195,55.4911
1126,220.5000,230.5000,-126.4775,55.5005
1126,210.5000,240.5000,-127.1395,55.8547
1126,220.5000,240.5000,-126.4910,55.8642
1127,220.5000,230.5000,-126.4775,55.5005
1127,230.5000,230.5000,-125.8353,55.5065
1127,220.5000,240.5000,-126.4910,55.8642
1127,230.5000,240.5000,-125.8430,55.8702
1128,230.5000,230.5000,-125.8353,55.5065
1128,240.5000,230.5000,-125.1930,55.5091
1128,230.5000,240.5000,-125.8430,55.8702
1128,240.5000,240.5000,-125.1945,55.8729
1129,240.5000,230.5000,-125.1930,55.5091
1129,250.5000,230.5000,-124.5503,55.5085
1129,240.5000,240.5000,-125.1945,55.8729
1129,250.5000,240.5000,-124.5463,55.8723
1130,250.5000,230.5000,-124.5503,55.5085
1130,260.5000,230.5000,-123.9080,55.5045
1130,250.5000,240.5000,-124.5463,55.8723
1130,260.5000,240.5000,-123.8980,55.8682
1131,260.5000,230.5000,-123.9080,55.5045
1131,270.5000,230.5000,-123.2660,55.4971
1131,260.5000,240.5000,-123.8980,55.8682
1131,270.5000,240.5000,-123.2495,55.8608
1132,270.5000,230.5000,-123.2660,55.4971
1132,280.5000,230.5000,-122.6240,55.4864
1132,270.5000,240.5000,-123.2495,55.8608
1132,280.5000,240.5000,-122.6017,55.8499
1133,280.5000,230.5000,-122.6240,55.4864
1133,290.5000,230.5000,-121.9825,55.4723
1133,280.5000,240.5000,-122.6017,55.8499
1133,290.5000,240.5000,-121.9543,55.8358
1134,290.5000,230.5000,-121.9825,55.4723
1134,300.5000,230.5000,-121.3415,55.4549
1134,290.5000,240.5000,-121.9543,55.8358
1134,300.5000,240.5000,-121.3075,55.8182
1135,300.5000,230.5000,-121.3415,55.4549
1135,310.5000,230.5000,-120.7010,55.4341
1135,300.5000,240.5000,-121.3075,55.8182
1135,310.5000,240.5000,-120.6615,55.7972
1136,310.5000,230.5000,-120.7010,55.4341
1136,320.5000,230.5000,-120.0615,55.4100
1136,310.5000,240.5000,-120.6615,55.7972
1136,320.5000,240.5000,-120.0157,55.7728
1137,320.5000,230.5000,-120.0615,55.4100
1137,330.5000,230.5000,-119.4225,55.3826
1137,320.5000,240.5000,-120.0157,55.7728
1137,330.5000,240.5000,-119.3710,55.7452
1138,330.5000,230.5000,-119.4225,55.3826
1138,340.5000,230.5000,-118.7850,55.3518
1138,330.5000,240.5000,-119.3710,55.7452
1138,340.5000,240.5000,-118.7272,55.7142
1139,340.5000,230.5000,-118.7850,55.3518
1139,350.5000,230.5000,-118.1480,55.3178
1139,340.5000,240.5000,-118.7272,55.7142
1139,350.5000,240.5000,-118.0847,55.6798
1140,350.5000,230.5000,-118.1480,55.3178
1140,360.0000,230.5000,-117.5445,55.2824
1140,350.5000,240.5000,-118.0847,55.6798
1140,360.0000,240.5000,-117.4755,55.6441
1161,81.0000,240.5000,-135.4580,55.4287
1161,90.5000,240.5000,-134.8545,55.4789
1161,81.0000,250.0000,-135.5500,55.7704
1161,90.6667,250.3333,-134.9337,55.8339
1162,90.5000,240.5000,-134.8545,55.4789
1162,100.5000,240.5000,-134.2183,55.5285
1162,90.6667,250.3333,-134.9337,55.8339
1162,100.5000,250.5000,-134.3037,55.8891
1163,100.5000,240.5000,-134.2183,55.5285
1163,110.5000,240.5000,-133.5803,55.5748
1163,100.5000,250.5000,-134.3037,55.8891
1163,110.5000,250.5000,-133.6600,55.9359
1164,110.5000,240.5000,-133.5803,55.5748
1164,120.5000,240.5000,-132.9410,55.6179
1164,110.5000,250.5000,-133.6600,55.9359
1164,120.5000,250.5000,-133.0150,55.9793
1165,120.5000,240.5000,-132.9410,55.6179
1165,130.5000,240.5000,-132.3005,55.6576
1165,120.5000,250.5000,-133.0150,55.9793
1165,130.5000,250.5000,-132.3685,56.0194
1166,130.5000,240.5000,-132.3005,55.6576
1166,140.5000,240.5000,-131.6585,55.6939
1166,130.5000,250.5000,-132.3685,56.0194
1166,140.5000,250.5000,-131.7205,56.0560
1167,140.5000,240.5000,-131.6585,55.6939
1167,150.5000,240.5000,-131.0152,55.7270
1167,140.5000,250.5000,-131.7205,56.0560
1167,150.5000,250.5000,-131.0715,56.0894
1168,150.5000,240.5000,-131.0152,55.7270
1168,160.5000,240.5000,-130.3715,55.7567
1168,150.5000,250.5000,-131.0715,56.0894
1168,160.5000,250.5000,-130.4220,56.1194
1169,160.5000,240.5000,-130.3715,55.7567
1169,170.5000,240.5000,-129.7262,55.7830
1169,160.5000,250.5000,-130.4220,56.1194
1169,170.5000,250.5000,-129.7705,56.1459
1170,170.5000,240.5000,-129.7262,55.7830
1170,180.5000,240.5000,-129.0805,55.8060
1170,170.5000,250.5000,-129.7705,56.1459
1170,180.5000,250.5000,-129.1185,56.1692
1171,180.5000,240.5000,-129.0805,55.8060
1171,190.5000,240.5000,-128.4340,55.8256
1171,180.5000,250.5000,-129.1185,56.1692
1171,190.5000,250.5000,-128.4660,56.1889
1172,190.5000,240.5000,-128.4340,55.8256
1172,200.5000,240.5000,-127.7867,55.8418
1172,190.5000,250.5000,-128.4660,56.1889
1172,200.5000,250.5000,-127.8130,56.2053
1173,200.5000,240.5000,-127.7867,55.8418
1173,210.5000,240.5000,-127.1395,55.8547
1173,200.5000,250.5000,-127.8130,56.2053
1173,210.5000,250.5000,-127.1595,56.2183
1174,210.5000,240.5000,-127.1395,55.8547
1174,220.5000,240.5000,-126.4910,55.8642
1174,210.5000,250.5000,-127.1595,56.2183
1174,220.5000,250.5000,-126.5053,56.2278
1175,220.5000,240.5000,-126.4910,55.8642
1175,230.5000,240.5000,-125.8430,55.8702
1175,220.5000,250.5000,-126.5053,56.2278
1175,230.5000,250.5000,-125.8510,56.2340
1176,230.5000,240.5000,-125.8430,55.8702
1176,240.5000,240.5000,-125.1945,55.8729
1176,230.5000,250.5000,-125.8510,56.2340
1176,240.5000,250.5000,-125.1965,56.2368
1177,240.5000,240.5000,-125.1945,55.8729
1177,250.5000,240.5000,-124.5463,55.8723
1177,240.5000,250.5000,-125.1965,56.2368
1177,250.5000,250.5000,-124.5418,56.2360
1178,250.5000,240.5000,-124.5463,55.8723
1178,260.5000,240.5000,-123.8980,55.8682
1178,250.5000,250.5000,-124.5418,56.2360
1178,260.5000,250.5000,-123.8875,56.2319
1179,260.5000,240.5000,-123.8980,55.8682
1179,270.5000,240.5000,-123.2495,55.8608
1179,260.5000,250.5000,-123.8875,56.2319
1179,270.5000,250.5000,-123.2332,56.2244
1180,270.5000,240.5000,-123.2495,55.8608
1180,280.5000,240.5000,-122.6017,55.8499
1180,270.5000,250.5000,-123.2332,56.2244
1180,280.5000,250.5000,-122.5793,56.2135
1181,280.5000,240.5000,-122.6017,55.8499
1181,290.5000,240.5000,-121.9543,55.8358
1181,280.5000,250.5000,-122.5793,56.2135
1181,290.5000,250.5000,-121.9260,56.1991
1182,290.5000,240.5000,-121.9543,55.8358
1182,300.5000,240.5000,-121.3075,55.8182
1182,290.5000,250.5000,-121.9260,56.1991
1182,300.5000,250.5000,-121.2728,56.1814
1183,300.5000,240.5000,-121.3075,55.8182
1183,310.5000,240.5000,-120.6615,55.7972
1183,300.5000,250.5000,-121.2728,56.1814
1183,310.5000,250.5000,-120.6205,56.1603
1184,310.5000,240.5000,-120.6615,55.7972
1184,320.5000,240.5000,-120.0157,55.7728
1184,310.5000,250.5000,-120.6205,56.1603
1184,320.5000,250.5000,-119.9690,56.1358
1185,320.5000,240.5000,-120.0157,55.7728
1185,330.5000,240.5000,-119.3710,55.7452
1185,320.5000,250.5000,-119.9690,56.1358
1185,330.5000,250.5000,-119.3185,56.1078
1186,330.5000,240.5000,-119.3710,55.7452
1186,340.5000,240.5000,-118.7272,55.7142
1186,330.5000,250.5000,-119.3185,56.1078
1186,340.5000,250.5000,-118.6685,56.0765
1187,340.5000,240.5000,-118.7272,55.7142
1187,350.5000,240.5000,-118.0847,55.6798
1187,340.5000,250.5000,-118.6685,56.0765
1187,350.5000,250.5000,-118.0203,56.0418
1188,350.5000,240.5000,-118.0847,55.6798
1188,360.0000,240.5000,-117.4755,55.6441
1188,350.5000,250.5000,-118.0203,56.0418
1188,360.0000,250.5000,-117.4055,56.0057
1210,90.6667,250.3333,-134.9337,55.8339
1210,100.5000,250.5000,-134.3037,55.8891
1210,91.0000,260.5000,-135.0065,56.2017
1210,100.5000,260.5000,-134.3910,56.2496
1211,100.5000,250.5000,-134.3037,55.8891
1211,110.5000,250.5000,-133.6600,55.9359
1211,100.5000,260.5000,-134.3910,56.2496
1211,110.5000,260.5000,-133.7415,56.2968
1212,110.5000,250.5000,-133.6600,55.9359
1212,120.5000,250.5000,-133.0150,55.9793
1212,110.5000,260.5000,-133.7415,56.2968
1212,120.5000,260.5000,-133.0905,56.3406
1213,120.5000,250.5000,-133.0150,55.9793
1213,130.5000,250.5000,-132.3685,56.0194
1213,120.5000,260.5000,-133.0905,56.3406
1213,130.5000,260.5000,-132.4380,56.3811
1214,130.5000,250.5000,-132.3685,56.0194
1214,140.5000,250.5000,-131.7205,56.0560
1214,130.5000,260.5000,-132.4380,56.3811
1214,140.5000,260.5000,-131.7837,56.4181
1215,140.5000,250.5000,-131.7205,56.0560
1215,150.5000,250.5000,-131.0715,56.0894
1215,140.5000,260.5000,-131.7837,56.4181
1215,150.5000,260.5000,-131.1290,56.4518
1216,150.5000,250.5000,-131.0715,56.0894
1216,160.5000,250.5000,-130.4220,56.1194
1216,150.5000,260.5000,-131.1290,56.4518
