filename,tile,domain,year,I0,J0,I1,J1,lat_sw,lon_sw,lat_se,lon_se,lat_nw,lon_nw,lat_ne,lon_ne,url
wrfout_d02_2712_2019.nc,2712,d02,2019,272,122,281,131,52.29247570,-120.17787363,52.28735065,-119.59040070,52.65182495,-120.17194937,52.64667511,-119.57947542,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2712/wrfout_d02_2712_2019.nc
wrfout_d02_2713_2019.nc,2713,d02,2019,272,132,281,141,52.65182495,-120.17194937,52.64667511,-119.57947542,53.01132584,-120.16589925,53.00609970,-119.56835175,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2713/wrfout_d02_2713_2019.nc
wrfout_d02_2714_2019.nc,2714,d02,2019,272,142,281,151,53.01132584,-120.16589925,53.00609970,-119.56835175,53.37090111,-120.15972518,53.36562538,-119.55705070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2714/wrfout_d02_2714_2019.nc
wrfout_d02_2715_2019.nc,2715,d02,2019,272,152,281,161,53.37090111,-120.15972518,53.36562538,-119.55705070,53.73047543,-120.15345000,53.72517490,-119.54555130,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2715/wrfout_d02_2715_2019.nc
wrfout_d02_2716_2019.nc,2716,d02,2019,272,162,281,171,53.73047543,-120.15345000,53.72517490,-119.54555130,54.09017563,-120.14709852,54.08482552,-119.53385160,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2716/wrfout_d02_2716_2019.nc
wrfout_d02_2717_2019.nc,2717,d02,2019,272,172,281,181,54.09017563,-120.14709852,54.08482552,-119.53385160,54.44989967,-120.14059828,54.44447518,-119.52192495,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2717/wrfout_d02_2717_2019.nc
wrfout_d02_2718_2019.nc,2718,d02,2019,272,182,281,191,54.44989967,-120.14059828,54.44447518,-119.52192495,54.80959988,-120.13397407,54.80417442,-119.50977515,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2718/wrfout_d02_2718_2019.nc
wrfout_d02_2719_2019.nc,2719,d02,2019,272,192,281,201,54.80959988,-120.13397407,54.80417442,-119.50977515,55.16937542,-120.12724880,55.16387558,-119.49742507,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2719/wrfout_d02_2719_2019.nc
wrfout_d02_2720_2019.nc,2720,d02,2019,272,202,281,211,55.16937542,-120.12724880,55.16387558,-119.49742507,55.52914905,-120.12042428,55.52357483,-119.48484992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2720/wrfout_d02_2720_2019.nc
wrfout_d02_2721_2019.nc,2721,d02,2019,272,212,281,221,55.52914905,-120.12042428,55.52357483,-119.48484992,55.88887501,-120.11347577,55.88327503,-119.47202492,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2721/wrfout_d02_2721_2019.nc
wrfout_d02_2722_2019.nc,2722,d02,2019,272,222,281,231,55.88887501,-120.11347577,55.88327503,-119.47202492,56.24857521,-120.10635185,56.24292564,-119.45897485,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2722/wrfout_d02_2722_2019.nc
wrfout_d02_2723_2019.nc,2723,d02,2019,272,232,281,241,56.24857521,-120.10635185,56.24292564,-119.45897485,56.60825062,-120.09912682,56.60255051,-119.44569968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2723/wrfout_d02_2723_2019.nc
wrfout_d02_2724_2019.nc,2724,d02,2019,272,242,281,251,56.60825062,-120.09912682,56.60255051,-119.44569968,56.96785068,-120.09177400,56.96212483,-119.43214988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2724/wrfout_d02_2724_2019.nc
wrfout_d02_2725_2019.nc,2725,d02,2019,272,252,281,261,56.96785068,-120.09177400,56.96212483,-119.43214988,57.32739926,-120.08424760,57.32157517,-119.41835022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2725/wrfout_d02_2725_2019.nc
wrfout_d02_2726_2019.nc,2726,d02,2019,272,262,281,271,57.32739926,-120.08424760,57.32157517,-119.41835022,57.68682480,-120.07657240,57.68097401,-119.40430070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2726/wrfout_d02_2726_2019.nc
wrfout_d02_2727_2019.nc,2727,d02,2019,272,272,281,281,57.68682480,-120.07657240,57.68097401,-119.40430070,58.04617500,-120.06877325,58.04024982,-119.38995170,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2727/wrfout_d02_2727_2019.nc
wrfout_d02_2728_2019.nc,2728,d02,2019,272,282,281,291,58.04617500,-120.06877325,58.04024982,-119.38995170,58.40537548,-120.06082535,58.39939976,-119.37532613,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2728/wrfout_d02_2728_2019.nc
wrfout_d02_2729_2019.nc,2729,d02,2019,272,292,281,301,58.40537548,-120.06082535,58.39939976,-119.37532613,58.76447582,-120.05272485,58.75844955,-119.36042400,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2729/wrfout_d02_2729_2019.nc
wrfout_d02_2730_2019.nc,2730,d02,2019,272,302,281,311,58.76447582,-120.05272485,58.75844955,-119.36042400,59.12342453,-120.04445078,59.11734963,-119.34522438,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2730/wrfout_d02_2730_2019.nc
wrfout_d02_2731_2019.nc,2731,d02,2019,272,312,281,321,59.12342453,-120.04445078,59.11734963,-119.34522438,59.48217582,-120.03600123,59.47602558,-119.32970047,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2731/wrfout_d02_2731_2019.nc
wrfout_d02_2732_2019.nc,2732,d02,2019,272,322,281,331,59.48217582,-120.03600123,59.47602558,-119.32970047,59.84077454,-120.02737427,59.83457565,-119.31384850,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2732/wrfout_d02_2732_2019.nc
wrfout_d02_2733_2019.nc,2733,d02,2019,272,332,281,341,59.84077454,-120.02737427,59.83457565,-119.31384850,60.19917584,-120.01857567,60.19292546,-119.29769708,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2733/wrfout_d02_2733_2019.nc
wrfout_d02_2734_2019.nc,2734,d02,2019,272,342,281,351,60.19917584,-120.01857567,60.19292546,-119.29769708,60.55737591,-120.00962640,60.55105114,-119.28122330,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2734/wrfout_d02_2734_2019.nc
wrfout_d02_2735_2019.nc,2735,d02,2019,272,352,281,361,60.55737591,-120.00962640,60.55105114,-119.28122330,60.91529941,-120.00045013,60.90892505,-119.26437567,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2735/wrfout_d02_2735_2019.nc
wrfout_d02_2736_2019.nc,2736,d02,2019,272,362,281,371,60.91529941,-120.00045013,60.90892505,-119.26437567,61.25309944,-119.99580000,61.24494934,-119.25585170,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2736/wrfout_d02_2736_2019.nc
wrfout_d02_2800_2019.nc,2800,d02,2019,282,2,291,11,48.00804901,-119.70409775,48.00194931,-119.16864775,48.34469986,-119.69957542,48.33730030,-119.16202353,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2800/wrfout_d02_2800_2019.nc
wrfout_d02_2801_2019.nc,2801,d02,2019,282,12,291,21,48.34469986,-119.69957542,48.33730030,-119.16202353,48.70212460,-119.69042778,48.69462490,-119.14870070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2801/wrfout_d02_2801_2019.nc
wrfout_d02_2802_2019.nc,2802,d02,2019,282,22,291,31,48.70212460,-119.69042778,48.69462490,-119.14870070,49.05977535,-119.68112563,49.05224991,-119.13520050,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2802/wrfout_d02_2802_2019.nc
wrfout_d02_2803_2019.nc,2803,d02,2019,282,32,291,41,49.05977535,-119.68112563,49.05224991,-119.13520050,49.41767502,-119.67167473,49.41009998,-119.12145043,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2803/wrfout_d02_2803_2019.nc
wrfout_d02_2804_2019.nc,2804,d02,2019,282,42,291,51,49.41767502,-119.67167473,49.41009998,-119.12145043,49.77577496,-119.66207505,49.76812553,-119.10747720,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2804/wrfout_d02_2804_2019.nc
wrfout_d02_2805_2019.nc,2805,d02,2019,282,52,291,61,49.77577496,-119.66207505,49.76812553,-119.10747720,50.13412476,-119.65232468,50.12639999,-119.09329987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2805/wrfout_d02_2805_2019.nc
wrfout_d02_2806_2019.nc,2806,d02,2019,282,62,291,71,50.13412476,-119.65232468,50.12639999,-119.09329987,50.49257469,-119.64242555,50.48477459,-119.07887268,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2806/wrfout_d02_2806_2019.nc
wrfout_d02_2807_2019.nc,2807,d02,2019,282,72,291,81,50.49257469,-119.64242555,50.48477459,-119.07887268,50.85124970,-119.63237573,50.84337426,-119.06419945,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2807/wrfout_d02_2807_2019.nc
wrfout_d02_2808_2019.nc,2808,d02,2019,282,82,291,91,50.85124970,-119.63237573,50.84337426,-119.06419945,51.21007538,-119.62215040,51.20214939,-119.04932405,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2808/wrfout_d02_2808_2019.nc
wrfout_d02_2809_2019.nc,2809,d02,2019,282,92,291,101,51.21007538,-119.62215040,51.20214939,-119.04932405,51.56902504,-119.61177442,51.56102562,-119.03419875,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2809/wrfout_d02_2809_2019.nc
wrfout_d02_2810_2019.nc,2810,d02,2019,282,102,291,111,51.56902504,-119.61177442,51.56102562,-119.03419875,51.92815018,-119.60117530,51.92005062,-119.01877590,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2810/wrfout_d02_2810_2019.nc
wrfout_d02_2811_2019.nc,2811,d02,2019,282,112,291,121,51.92815018,-119.60117530,51.92005062,-119.01877590,52.28735065,-119.59040070,52.27922535,-119.00312613,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2811/wrfout_d02_2811_2019.nc
wrfout_d02_2812_2019.nc,2812,d02,2019,282,122,291,131,52.28735065,-119.59040070,52.27922535,-119.00312613,52.64667511,-119.57947542,52.63847542,-118.98722650,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2812/wrfout_d02_2812_2019.nc
wrfout_d02_2813_2019.nc,2813,d02,2019,282,132,291,141,52.64667511,-119.57947542,52.63847542,-118.98722650,53.00609970,-119.56835175,52.99779892,-118.97105027,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2813/wrfout_d02_2813_2019.nc
wrfout_d02_2814_2019.nc,2814,d02,2019,282,142,291,151,53.00609970,-119.56835175,52.99779892,-118.97105027,53.36562538,-119.55705070,53.35725021,-118.95459938,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2814/wrfout_d02_2814_2019.nc
wrfout_d02_2815_2019.nc,2815,d02,2019,282,152,291,161,53.36562538,-119.55705070,53.35725021,-118.95459938,53.72517490,-119.54555130,53.71675014,-118.93782615,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2815/wrfout_d02_2815_2019.nc
wrfout_d02_2816_2019.nc,2816,d02,2019,282,162,291,171,53.72517490,-119.54555130,53.71675014,-118.93782615,54.08482552,-119.53385160,54.07630063,-118.92077638,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2816/wrfout_d02_2816_2019.nc
wrfout_d02_2817_2019.nc,2817,d02,2019,282,172,291,181,54.08482552,-119.53385160,54.07630063,-118.92077638,54.44447518,-119.52192495,54.43587589,-118.90345002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2817/wrfout_d02_2817_2019.nc
wrfout_d02_2818_2019.nc,2818,d02,2019,282,182,291,191,54.44447518,-119.52192495,54.43587589,-118.90345002,54.80417442,-119.50977515,54.79549980,-118.88577460,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2818/wrfout_d02_2818_2019.nc
wrfout_d02_2819_2019.nc,2819,d02,2019,282,192,291,201,54.80417442,-119.50977515,54.79549980,-118.88577460,55.16387558,-119.49742507,55.15512562,-118.86780165,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2819/wrfout_d02_2819_2019.nc
wrfout_d02_2820_2019.nc,2820,d02,2019,282,202,291,211,55.16387558,-119.49742507,55.15512562,-118.86780165,55.52357483,-119.48484992,55.51475048,-118.84950255,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2820/wrfout_d02_2820_2019.nc
wrfout_d02_2821_2019.nc,2821,d02,2019,282,212,291,221,55.52357483,-119.48484992,55.51475048,-118.84950255,55.88327503,-119.47202492,55.87437534,-118.83085060,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2821/wrfout_d02_2821_2019.nc
wrfout_d02_2822_2019.nc,2822,d02,2019,282,222,291,231,55.88327503,-119.47202492,55.87437534,-118.83085060,56.24292564,-119.45897485,56.23395061,-118.81187630,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2822/wrfout_d02_2822_2019.nc
wrfout_d02_2823_2019.nc,2823,d02,2019,282,232,291,241,56.24292564,-119.45897485,56.23395061,-118.81187630,56.60255051,-119.44569968,56.59347439,-118.79252625,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2823/wrfout_d02_2823_2019.nc
wrfout_d02_2824_2019.nc,2824,d02,2019,282,242,291,251,56.60255051,-119.44569968,56.59347439,-118.79252625,56.96212483,-119.43214988,56.95294952,-118.77282525,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2824/wrfout_d02_2824_2019.nc
wrfout_d02_2825_2019.nc,2825,d02,2019,282,252,291,261,56.96212483,-119.43214988,56.95294952,-118.77282525,57.32157517,-119.41835022,57.31232548,-118.75275038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2825/wrfout_d02_2825_2019.nc
wrfout_d02_2826_2019.nc,2826,d02,2019,282,262,291,271,57.32157517,-119.41835022,57.31232548,-118.75275038,57.68097401,-119.40430070,57.67162418,-118.73227497,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2826/wrfout_d02_2826_2019.nc
wrfout_d02_2827_2019.nc,2827,d02,2019,282,272,291,281,57.68097401,-119.40430070,57.67162418,-118.73227497,58.04024982,-119.38995170,58.03082466,-118.71142575,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2827/wrfout_d02_2827_2019.nc
wrfout_d02_2828_2019.nc,2828,d02,2019,282,282,291,291,58.04024982,-119.38995170,58.03082466,-118.71142575,58.39939976,-119.37532613,58.38992501,-118.69012640,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2828/wrfout_d02_2828_2019.nc
wrfout_d02_2829_2019.nc,2829,d02,2019,282,292,291,301,58.39939976,-119.37532613,58.38992501,-118.69012640,58.75844955,-119.36042400,58.74884892,-118.66842463,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2829/wrfout_d02_2829_2019.nc
wrfout_d02_2830_2019.nc,2830,d02,2019,282,302,291,311,58.75844955,-119.36042400,58.74884892,-118.66842463,59.11734963,-119.34522438,59.10764981,-118.64632417,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2830/wrfout_d02_2830_2019.nc
wrfout_d02_2831_2019.nc,2831,d02,2019,282,312,291,321,59.11734963,-119.34522438,59.10764981,-118.64632417,59.47602558,-119.32970047,59.46625042,-118.62372400,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2831/wrfout_d02_2831_2019.nc
wrfout_d02_2832_2019.nc,2832,d02,2019,282,322,291,331,59.47602558,-119.32970047,59.46625042,-118.62372400,59.83457565,-119.31384850,59.82472515,-118.60067370,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2832/wrfout_d02_2832_2019.nc
wrfout_d02_2833_2019.nc,2833,d02,2019,282,332,291,341,59.83457565,-119.31384850,59.82472515,-118.60067370,60.19292546,-119.29769708,60.18297482,-118.57717512,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2833/wrfout_d02_2833_2019.nc
wrfout_d02_2834_2019.nc,2834,d02,2019,282,342,291,351,60.19292546,-119.29769708,60.18297482,-118.57717512,60.55105114,-119.28122330,60.54097557,-118.55317495,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2834/wrfout_d02_2834_2019.nc
wrfout_d02_2835_2019.nc,2835,d02,2019,282,352,291,361,60.55105114,-119.28122330,60.54097557,-118.55317495,60.90892505,-119.26437567,60.89877510,-118.52867507,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2835/wrfout_d02_2835_2019.nc
wrfout_d02_2836_2019.nc,2836,d02,2019,282,362,291,371,60.90892505,-119.26437567,60.89877510,-118.52867507,61.24494934,-119.25585170,61.23295021,-118.51630020,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2836/wrfout_d02_2836_2019.nc
wrfout_d02_2900_2019.nc,2900,d02,2019,292,2,301,11,48.00194931,-119.16864775,47.99309921,-118.63340000,48.33730030,-119.16202353,48.32712555,-118.62470055,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2900/wrfout_d02_2900_2019.nc
wrfout_d02_2901_2019.nc,2901,d02,2019,292,12,301,21,48.33730030,-119.16202353,48.32712555,-118.62470055,48.69462490,-119.14870070,48.68440056,-118.60720060,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2901/wrfout_d02_2901_2019.nc
wrfout_d02_2902_2019.nc,2902,d02,2019,292,22,301,31,48.69462490,-119.14870070,48.68440056,-118.60720060,49.05224991,-119.13520050,49.04194927,-118.58945083,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2902/wrfout_d02_2902_2019.nc
wrfout_d02_2903_2019.nc,2903,d02,2019,292,32,301,41,49.05224991,-119.13520050,49.04194927,-118.58945083,49.41009998,-119.12145043,49.39967441,-118.57140160,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2903/wrfout_d02_2903_2019.nc
wrfout_d02_2904_2019.nc,2904,d02,2019,292,42,301,51,49.41009998,-119.12145043,49.39967441,-118.57140160,49.76812553,-119.10747720,49.75762558,-118.55307580,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2904/wrfout_d02_2904_2019.nc
wrfout_d02_2905_2019.nc,2905,d02,2019,292,52,301,61,49.76812553,-119.10747720,49.75762558,-118.55307580,50.12639999,-119.09329987,50.11577511,-118.53445052,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2905/wrfout_d02_2905_2019.nc
wrfout_d02_2906_2019.nc,2906,d02,2019,292,62,301,71,50.12639999,-119.09329987,50.11577511,-118.53445052,50.48477459,-119.07887268,50.47410011,-118.51552390,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2906/wrfout_d02_2906_2019.nc
wrfout_d02_2907_2019.nc,2907,d02,2019,292,72,301,81,50.48477459,-119.07887268,50.47410011,-118.51552390,50.84337426,-119.06419945,50.83259964,-118.49629975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2907/wrfout_d02_2907_2019.nc
wrfout_d02_2908_2019.nc,2908,d02,2019,292,82,301,91,50.84337426,-119.06419945,50.83259964,-118.49629975,51.20214939,-119.04932405,51.19124985,-118.47675135,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2908/wrfout_d02_2908_2019.nc
wrfout_d02_2909_2019.nc,2909,d02,2019,292,92,301,101,51.20214939,-119.04932405,51.19124985,-118.47675135,51.56102562,-119.03419875,51.55005073,-118.45689968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2909/wrfout_d02_2909_2019.nc
wrfout_d02_2910_2019.nc,2910,d02,2019,292,102,301,111,51.56102562,-119.03419875,51.55005073,-118.45689968,51.92005062,-119.01877590,51.90897465,-118.43670085,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2910/wrfout_d02_2910_2019.nc
wrfout_d02_2911_2019.nc,2911,d02,2019,292,112,301,121,51.92005062,-119.01877590,51.90897465,-118.43670085,52.27922535,-119.00312613,52.26805019,-118.41612435,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2911/wrfout_d02_2911_2019.nc
wrfout_d02_2912_2019.nc,2912,d02,2019,292,122,301,131,52.27922535,-119.00312613,52.26805019,-118.41612435,52.63847542,-118.98722650,52.62720013,-118.39524840,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2912/wrfout_d02_2912_2019.nc
wrfout_d02_2913_2019.nc,2913,d02,2019,292,132,301,141,52.63847542,-118.98722650,52.62720013,-118.39524840,52.99779892,-118.97105027,52.98647499,-118.37402532,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2913/wrfout_d02_2913_2019.nc
wrfout_d02_2914_2019.nc,2914,d02,2019,292,142,301,151,52.99779892,-118.97105027,52.98647499,-118.37402532,53.35725021,-118.95459938,53.34580040,-118.35239980,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2914/wrfout_d02_2914_2019.nc
wrfout_d02_2915_2019.nc,2915,d02,2019,292,152,301,161,53.35725021,-118.95459938,53.34580040,-118.35239980,53.71675014,-118.93782615,53.70517540,-118.33042335,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2915/wrfout_d02_2915_2019.nc
wrfout_d02_2916_2019.nc,2916,d02,2019,292,162,301,171,53.71675014,-118.93782615,53.70517540,-118.33042335,54.07630063,-118.92077638,54.06462574,-118.30804825,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2916/wrfout_d02_2916_2019.nc
wrfout_d02_2917_2019.nc,2917,d02,2019,292,172,301,181,54.07630063,-118.92077638,54.06462574,-118.30804825,54.43587589,-118.90345002,54.42410088,-118.28527450,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2917/wrfout_d02_2917_2019.nc
wrfout_d02_2918_2019.nc,2918,d02,2019,292,182,301,191,54.43587589,-118.90345002,54.42410088,-118.28527450,54.79549980,-118.88577460,54.78362560,-118.26210023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2918/wrfout_d02_2918_2019.nc
wrfout_d02_2919_2019.nc,2919,d02,2019,292,192,301,201,54.79549980,-118.88577460,54.78362560,-118.26210023,55.15512562,-118.86780165,55.14315033,-118.23850060,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2919/wrfout_d02_2919_2019.nc
wrfout_d02_2920_2019.nc,2920,d02,2019,292,202,301,211,55.15512562,-118.86780165,55.14315033,-118.23850060,55.51475048,-118.84950255,55.50267506,-118.21447563,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2920/wrfout_d02_2920_2019.nc
wrfout_d02_2921_2019.nc,2921,d02,2019,292,212,301,221,55.51475048,-118.84950255,55.50267506,-118.21447563,55.87437534,-118.83085060,55.86217499,-118.19000052,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2921/wrfout_d02_2921_2019.nc
wrfout_d02_2922_2019.nc,2922,d02,2019,292,222,301,231,55.87437534,-118.83085060,55.86217499,-118.19000052,56.23395061,-118.81187630,56.22165108,-118.16510007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2922/wrfout_d02_2922_2019.nc
wrfout_d02_2923_2019.nc,2923,d02,2019,292,232,301,241,56.23395061,-118.81187630,56.22165108,-118.16510007,56.59347439,-118.79252625,56.58104897,-118.13972470,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2923/wrfout_d02_2923_2019.nc
wrfout_d02_2924_2019.nc,2924,d02,2019,292,242,301,251,56.59347439,-118.79252625,56.58104897,-118.13972470,56.95294952,-118.77282525,56.94040012,-118.11384963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2924/wrfout_d02_2924_2019.nc
wrfout_d02_2925_2019.nc,2925,d02,2019,292,252,301,261,56.95294952,-118.77282525,56.94040012,-118.11384963,57.31232548,-118.75275038,57.29967499,-118.08749960,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2925/wrfout_d02_2925_2019.nc
wrfout_d02_2926_2019.nc,2926,d02,2019,292,262,301,271,57.31232548,-118.75275038,57.29967499,-118.08749960,57.67162418,-118.73227497,57.65887451,-118.06064985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2926/wrfout_d02_2926_2019.nc
wrfout_d02_2927_2019.nc,2927,d02,2019,292,272,301,281,57.67162418,-118.73227497,57.65887451,-118.06064985,58.03082466,-118.71142575,58.01794911,-118.03325080,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2927/wrfout_d02_2927_2019.nc
wrfout_d02_2928_2019.nc,2928,d02,2019,292,282,301,291,58.03082466,-118.71142575,58.01794911,-118.03325080,58.38992501,-118.69012640,58.37690068,-118.00532723,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2928/wrfout_d02_2928_2019.nc
wrfout_d02_2929_2019.nc,2929,d02,2019,292,292,301,301,58.38992501,-118.69012640,58.37690068,-118.00532723,58.74884892,-118.66842463,58.73569966,-117.97687720,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2929/wrfout_d02_2929_2019.nc
wrfout_d02_2930_2019.nc,2930,d02,2019,292,302,301,311,58.74884892,-118.66842463,58.73569966,-117.97687720,59.10764981,-118.64632417,59.09437466,-117.94782635,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2930/wrfout_d02_2930_2019.nc
wrfout_d02_2931_2019.nc,2931,d02,2019,292,312,301,321,59.10764981,-118.64632417,59.09437466,-117.94782635,59.46625042,-118.62372400,59.45285034,-117.91820142,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2931/wrfout_d02_2931_2019.nc
wrfout_d02_2932_2019.nc,2932,d02,2019,292,322,301,331,59.46625042,-118.62372400,59.45285034,-117.91820142,59.82472515,-118.60067370,59.81122494,-117.88797570,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2932/wrfout_d02_2932_2019.nc
wrfout_d02_2933_2019.nc,2933,d02,2019,292,332,301,341,59.82472515,-118.60067370,59.81122494,-117.88797570,60.18297482,-118.57717512,60.16329956,-117.86963400,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2933/wrfout_d02_2933_2019.nc
wrfout_d02_2934_2019.nc,2934,d02,2019,292,342,301,351,60.18297482,-118.57717512,60.16329956,-117.86963400,60.54097557,-118.55317495,60.53499985,-117.84765245,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2934/wrfout_d02_2934_2019.nc
wrfout_d02_2935_2019.nc,2935,d02,2019,292,352,301,361,60.54097557,-118.55317495,60.53499985,-117.84765245,60.89877510,-118.52867507,60.89274978,-117.81560135,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2935/wrfout_d02_2935_2019.nc
wrfout_d02_2936_2019.nc,2936,d02,2019,292,362,301,371,60.89877510,-118.52867507,60.89274978,-117.81560135,61.23295021,-118.51630020,61.22600174,-117.79940030,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2936/wrfout_d02_2936_2019.nc
wrfout_d02_3000_2019.nc,3000,d02,2019,302,2,311,11,47.99309921,-118.63340000,47.98149872,-118.09835050,48.32712555,-118.62470055,48.31422519,-118.08762550,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3000/wrfout_d02_3000_2019.nc
