filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url,,,,,,,
wrfout_d02_2514_2021.nc,2514,d02,2021,252,142,261,151,53.35580063,-120.7926025,53.03129959,-121.3312988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2514/wrfout_d02_2514_2021.nc,,,,,,,
wrfout_d02_2515_2021.nc,2515,d02,2021,252,152,261,161,53.7154007,-120.7918015,53.39089966,-121.3351974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2515/wrfout_d02_2515_2021.nc,,,,,,,
wrfout_d02_2516_2021.nc,2516,d02,2021,252,162,261,171,54.07509995,-120.7910004,53.75049973,-121.3392029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2516/wrfout_d02_2516_2021.nc,,,,,,,
wrfout_d02_2517_2021.nc,2517,d02,2021,252,172,261,181,54.43479919,-120.7901993,54.11019897,-121.3432007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2517/wrfout_d02_2517_2021.nc,,,,,,,
wrfout_d02_2518_2021.nc,2518,d02,2021,252,182,261,191,54.79460144,-120.7894974,54.47000122,-121.3473969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2518/wrfout_d02_2518_2021.nc,,,,,,,
wrfout_d02_2519_2021.nc,2519,d02,2021,252,192,261,201,55.15439987,-120.7886963,54.82970047,-121.3515015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2519/wrfout_d02_2519_2021.nc,,,,,,,
wrfout_d02_2520_2021.nc,2520,d02,2021,252,202,261,211,55.5141983,-120.7878036,55.1894989,-121.3557968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2520/wrfout_d02_2520_2021.nc,,,,,,,
wrfout_d02_2521_2021.nc,2521,d02,2021,252,212,261,221,55.87390137,-120.7870026,55.54919815,-121.3600998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2521/wrfout_d02_2521_2021.nc,,,,,,,
wrfout_d02_2522_2021.nc,2522,d02,2021,252,222,261,231,56.2336998,-120.7862015,55.9090004,-121.3646011,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2522/wrfout_d02_2522_2021.nc,,,,,,,
wrfout_d02_2523_2021.nc,2523,d02,2021,252,232,261,241,56.59339905,-120.7853012,56.26869965,-121.3691025,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2523/wrfout_d02_2523_2021.nc,,,,,,,
wrfout_d02_2524_2021.nc,2524,d02,2021,252,242,261,251,56.95299911,-120.7844009,56.6283989,-121.373703,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2524/wrfout_d02_2524_2021.nc,,,,,,,
wrfout_d02_2525_2021.nc,2525,d02,2021,252,252,261,261,57.31259918,-120.7835007,56.98799896,-121.3783035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2525/wrfout_d02_2525_2021.nc,,,,,,,
wrfout_d02_2526_2021.nc,2526,d02,2021,252,262,261,271,57.67210007,-120.7826004,57.34759903,-121.3831024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2526/wrfout_d02_2526_2021.nc,,,,,,,
wrfout_d02_2527_2021.nc,2527,d02,2021,252,272,261,281,58.03139877,-120.781601,57.70709991,-121.3880005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2527/wrfout_d02_2527_2021.nc,,,,,,,
wrfout_d02_2528_2021.nc,2528,d02,2021,252,282,261,291,58.39070129,-120.7807007,58.06639862,-121.3928986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2528/wrfout_d02_2528_2021.nc,,,,,,,
wrfout_d02_2529_2021.nc,2529,d02,2021,252,292,261,301,58.74980164,-120.7797012,58.42559814,-121.3980026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2529/wrfout_d02_2529_2021.nc,,,,,,,
wrfout_d02_2530_2021.nc,2530,d02,2021,252,302,261,311,59.10879898,-120.7787018,58.78480148,-121.4030991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2530/wrfout_d02_2530_2021.nc,,,,,,,
wrfout_d02_2531_2021.nc,2531,d02,2021,252,312,261,321,59.46760178,-120.7777023,59.14369965,-121.4084015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2531/wrfout_d02_2531_2021.nc,,,,,,,
wrfout_d02_2532_2021.nc,2532,d02,2021,252,322,261,331,59.82630157,-120.7767029,59.50249863,-121.4136963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2532/wrfout_d02_2532_2021.nc,,,,,,,
wrfout_d02_2533_2021.nc,2533,d02,2021,252,332,261,341,60.18470001,-120.7755966,59.86109924,-121.4191971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2533/wrfout_d02_2533_2021.nc,,,,,,,
wrfout_d02_2534_2021.nc,2534,d02,2021,252,342,261,351,60.54290009,-120.774498,60.2195015,-121.4247971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2534/wrfout_d02_2534_2021.nc,,,,,,,
wrfout_d02_2535_2021.nc,2535,d02,2021,252,352,261,361,60.90090179,-120.7733994,60.57770157,-121.4304962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2535/wrfout_d02_2535_2021.nc,,,,,,,
wrfout_d02_2536_2021.nc,2536,d02,2021,252,362,261,371,61.25870132,-120.7723007,60.93569946,-121.4363022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2536/wrfout_d02_2536_2021.nc,,,,,,,
wrfout_d02_2600_2021.nc,2600,d02,2021,262,2,271,11,48.33229828,-120.2642975,48.01250076,-120.7490005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2600/wrfout_d02_2600_2021.nc,,,,,,,
wrfout_d02_2601_2021.nc,2601,d02,2021,262,12,271,21,48.68970108,-120.2595978,48.36970139,-120.7480011,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2601/wrfout_d02_2601_2021.nc,,,,,,,
wrfout_d02_2602_2021.nc,2602,d02,2021,262,22,271,31,49.04740143,-120.2546997,48.72719955,-120.7470016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2602/wrfout_d02_2602_2021.nc,,,,,,,
wrfout_d02_2603_2021.nc,2603,d02,2021,262,32,271,41,49.40539932,-120.2498016,49.08499908,-120.7460022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2603/wrfout_d02_2603_2021.nc,,,,,,,
wrfout_d02_2604_2021.nc,2604,d02,2021,262,42,271,51,49.76350021,-120.2447968,49.44290161,-120.7449036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2604/wrfout_d02_2604_2021.nc,,,,,,,
wrfout_d02_2605_2021.nc,2605,d02,2021,262,52,271,61,50.12189865,-120.2397003,49.80110168,-120.7437973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2605/wrfout_d02_2605_2021.nc,,,,,,,
wrfout_d02_2606_2021.nc,2606,d02,2021,262,62,271,71,50.48040009,-120.2345963,50.15950012,-120.7427979,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2606/wrfout_d02_2606_2021.nc,,,,,,,
wrfout_d02_2607_2021.nc,2607,d02,2021,262,72,271,81,50.83909988,-120.2293015,50.51800156,-120.7416992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2607/wrfout_d02_2607_2021.nc,,,,,,,
wrfout_d02_2608_2021.nc,2608,d02,2021,262,82,271,91,51.19789886,-120.223999,50.87680054,-120.7405014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2608/wrfout_d02_2608_2021.nc,,,,,,,
wrfout_d02_2609_2021.nc,2609,d02,2021,262,92,271,101,51.55699921,-120.2185974,51.2356987,-120.7394028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2609/wrfout_d02_2609_2021.nc,,,,,,,
wrfout_d02_2610_2021.nc,2610,d02,2021,262,102,271,111,51.91609955,-120.2129974,51.59469986,-120.7381973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2610/wrfout_d02_2610_2021.nc,,,,,,,
wrfout_d02_2611_2021.nc,2611,d02,2021,262,112,271,121,52.27539825,-120.2073975,51.95389938,-120.7370987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2611/wrfout_d02_2611_2021.nc,,,,,,,
wrfout_d02_2612_2021.nc,2612,d02,2021,262,122,271,131,52.63470078,-120.2017975,52.3132019,-120.7359009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2612/wrfout_d02_2612_2021.nc,,,,,,,
wrfout_d02_2613_2021.nc,2613,d02,2021,262,132,271,141,52.99420166,-120.1959991,52.67259979,-120.7347031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2613/wrfout_d02_2613_2021.nc,,,,,,,
wrfout_d02_2614_2021.nc,2614,d02,2021,262,142,271,151,53.35380173,-120.1901016,53.03210068,-120.7333984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2614/wrfout_d02_2614_2021.nc,,,,,,,
wrfout_d02_2615_2021.nc,2615,d02,2021,262,152,271,161,53.71340179,-120.1839981,53.39170074,-120.7322006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2615/wrfout_d02_2615_2021.nc,,,,,,,
wrfout_d02_2616_2021.nc,2616,d02,2021,262,162,271,171,54.07310104,-120.1780014,53.75130081,-120.7309036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2616/wrfout_d02_2616_2021.nc,,,,,,,
wrfout_d02_2617_2021.nc,2617,d02,2021,262,172,271,181,54.43280029,-120.1717987,54.11100006,-120.729599,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2617/wrfout_d02_2617_2021.nc,,,,,,,
wrfout_d02_2618_2021.nc,2618,d02,2021,262,182,271,191,54.79249954,-120.1653976,54.47079849,-120.728302,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2618/wrfout_d02_2618_2021.nc,,,,,,,
wrfout_d02_2619_2021.nc,2619,d02,2021,262,192,271,201,55.15230179,-120.1589966,54.83050156,-120.7268982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2619/wrfout_d02_2619_2021.nc,,,,,,,
wrfout_d02_2620_2021.nc,2620,d02,2021,262,202,271,211,55.51210022,-120.1523972,55.19029999,-120.7256012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2620/wrfout_d02_2620_2021.nc,,,,,,,
wrfout_d02_2621_2021.nc,2621,d02,2021,262,212,271,221,55.87179947,-120.1457977,55.55009842,-120.7241974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2621/wrfout_d02_2621_2021.nc,,,,,,,
wrfout_d02_2622_2021.nc,2622,d02,2021,262,222,271,231,56.23149872,-120.1389999,55.90990067,-120.722702,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2622/wrfout_d02_2622_2021.nc,,,,,,,
wrfout_d02_2623_2021.nc,2623,d02,2021,262,232,271,241,56.59120178,-120.1320038,56.26959991,-120.7212982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2623/wrfout_d02_2623_2021.nc,,,,,,,
wrfout_d02_2624_2021.nc,2624,d02,2021,262,242,271,251,56.95080185,-120.125,56.62929916,-120.7198029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2624/wrfout_d02_2624_2021.nc,,,,,,,
wrfout_d02_2625_2021.nc,2625,d02,2021,262,252,271,261,57.3103981,-120.1177979,56.98889923,-120.7182999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2625/wrfout_d02_2625_2021.nc,,,,,,,
wrfout_d02_2626_2021.nc,2626,d02,2021,262,262,271,271,57.6697998,-120.1104965,57.3484993,-120.7167969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2626/wrfout_d02_2626_2021.nc,,,,,,,
wrfout_d02_2627_2021.nc,2627,d02,2021,262,272,271,281,58.02920151,-120.1029968,57.707901,-120.7152023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2627/wrfout_d02_2627_2021.nc,,,,,,,
wrfout_d02_2628_2021.nc,2628,d02,2021,262,282,271,291,58.38840103,-120.0953979,58.06729889,-120.7136002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2628/wrfout_d02_2628_2021.nc,,,,,,,
wrfout_d02_2629_2021.nc,2629,d02,2021,262,292,271,301,58.74750137,-120.0876007,58.42660141,-120.711998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2629/wrfout_d02_2629_2021.nc,,,,,,,
wrfout_d02_2630_2021.nc,2630,d02,2021,262,302,271,311,59.10649872,-120.0796967,58.78570175,-120.7102966,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2630/wrfout_d02_2630_2021.nc,,,,,,,
wrfout_d02_2631_2021.nc,2631,d02,2021,262,312,271,321,59.46530151,-120.0716019,59.14459991,-120.7086029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2631/wrfout_d02_2631_2021.nc,,,,,,,
wrfout_d02_2632_2021.nc,2632,d02,2021,262,322,271,331,59.82389832,-120.0634003,59.5033989,-120.7069016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2632/wrfout_d02_2632_2021.nc,,,,,,,
wrfout_d02_2633_2021.nc,2633,d02,2021,262,332,271,341,60.18230057,-120.0549011,59.86199951,-120.705101,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2633/wrfout_d02_2633_2021.nc,,,,,,,
wrfout_d02_2634_2021.nc,2634,d02,2021,262,342,271,351,60.54050064,-120.0463028,60.22050095,-120.7033997,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2634/wrfout_d02_2634_2021.nc,,,,,,,
wrfout_d02_2635_2021.nc,2635,d02,2021,262,352,271,361,60.89849854,-120.0375977,60.57870102,-120.7014999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2635/wrfout_d02_2635_2021.nc,,,,,,,
wrfout_d02_2636_2021.nc,2636,d02,2021,262,362,271,371,61.25619888,-120.0286026,60.93659973,-120.6996002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2636/wrfout_d02_2636_2021.nc,,,,,,,
wrfout_d02_2700_2021.nc,2700,d02,2021,272,2,281,11,48.32770157,-119.726799,48.01039886,-120.2152023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2700/wrfout_d02_2700_2021.nc,,,,,,,
wrfout_d02_2701_2021.nc,2701,d02,2021,272,12,281,21,48.68519974,-119.7179031,48.36769867,-120.2099991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2701/wrfout_d02_2701_2021.nc,,,,,,,
wrfout_d02_2702_2021.nc,2702,d02,2021,272,22,281,31,49.0428009,-119.7088013,48.72520065,-120.2049026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2702/wrfout_d02_2702_2021.nc,,,,,,,
wrfout_d02_2703_2021.nc,2703,d02,2021,272,32,281,41,49.40069962,-119.6996002,49.082901,-120.1996002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2703/wrfout_d02_2703_2021.nc,,,,,,,
wrfout_d02_2704_2021.nc,2704,d02,2021,272,42,281,51,49.75880051,-119.6902008,49.44079971,-120.1941986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2704/wrfout_d02_2704_2021.nc,,,,,,,
wrfout_d02_2705_2021.nc,2705,d02,2021,272,52,281,61,50.11709976,-119.6807022,49.79899979,-120.188797,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2705/wrfout_d02_2705_2021.nc,,,,,,,
wrfout_d02_2706_2021.nc,2706,d02,2021,272,62,281,71,50.4756012,-119.6709976,50.15739822,-120.1832962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2706/wrfout_d02_2706_2021.nc,,,,,,,
wrfout_d02_2707_2021.nc,2707,d02,2021,272,72,281,81,50.83430099,-119.6612015,50.51589966,-120.177597,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2707/wrfout_d02_2707_2021.nc,,,,,,,
wrfout_d02_2708_2021.nc,2708,d02,2021,272,82,281,91,51.19309998,-119.6511993,50.87459946,-120.1718979,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2708/wrfout_d02_2708_2021.nc,,,,,,,
wrfout_d02_2709_2021.nc,2709,d02,2021,272,92,281,101,51.55210114,-119.641098,51.23350143,-120.1660995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2709/wrfout_d02_2709_2021.nc,,,,,,,
wrfout_d02_2710_2021.nc,2710,d02,2021,272,102,281,111,51.91120148,-119.6307983,51.59249878,-120.160202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2710/wrfout_d02_2710_2021.nc,,,,,,,
wrfout_d02_2711_2021.nc,2711,d02,2021,272,112,281,121,52.270401,-119.6202011,51.9516983,-120.1541977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2711/wrfout_d02_2711_2021.nc,,,,,,,
wrfout_d02_2712_2021.nc,2712,d02,2021,272,122,281,131,52.62969971,-119.6095963,52.31090164,-120.1481018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2712/wrfout_d02_2712_2021.nc,,,,,,,
wrfout_d02_2713_2021.nc,2713,d02,2021,272,132,281,141,52.98920059,-119.5987015,52.67029953,-120.1418991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2713/wrfout_d02_2713_2021.nc,,,,,,,
wrfout_d02_2714_2021.nc,2714,d02,2021,272,142,281,151,53.34870148,-119.5876999,53.02980042,-120.1355972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2714/wrfout_d02_2714_2021.nc,,,,,,,
wrfout_d02_2715_2021.nc,2715,d02,2021,272,152,281,161,53.70819855,-119.5764008,53.38940048,-120.1292038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2715/wrfout_d02_2715_2021.nc,,,,,,,
wrfout_d02_2716_2021.nc,2716,d02,2021,272,162,281,171,54.06790161,-119.5650024,53.74900055,-120.1225967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2716/wrfout_d02_2716_2021.nc,,,,,,,
wrfout_d02_2717_2021.nc,2717,d02,2021,272,172,281,181,54.42760086,-119.5533981,54.1086998,-120.1159973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2717/wrfout_d02_2717_2021.nc,,,,,,,
wrfout_d02_2718_2021.nc,2718,d02,2021,272,182,281,191,54.78730011,-119.5414963,54.46839905,-120.1091995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2718/wrfout_d02_2718_2021.nc,,,,,,,
wrfout_d02_2719_2021.nc,2719,d02,2021,272,192,281,201,55.14699936,-119.5294037,54.8280983,-120.1023026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2719/wrfout_d02_2719_2021.nc,,,,,,,
wrfout_d02_2720_2021.nc,2720,d02,2021,272,202,281,211,55.50669861,-119.5171967,55.18790054,-120.0952988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2720/wrfout_d02_2720_2021.nc,,,,,,,
wrfout_d02_2721_2021.nc,2721,d02,2021,272,212,281,221,55.86640167,-119.5046005,55.54769897,-120.0882034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2721/wrfout_d02_2721_2021.nc,,,,,,,
wrfout_d02_2722_2021.nc,2722,d02,2021,272,222,281,231,56.22610092,-119.4918976,55.90739822,-120.0809021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2722/wrfout_d02_2722_2021.nc,,,,,,,
wrfout_d02_2723_2021.nc,2723,d02,2021,272,232,281,241,56.58570099,-119.4788971,56.26710129,-120.0735016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2723/wrfout_d02_2723_2021.nc,,,,,,,
wrfout_d02_2724_2021.nc,2724,d02,2021,272,242,281,251,56.94530106,-119.4656982,56.62680054,-120.0660019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2724/wrfout_d02_2724_2021.nc,,,,,,,
wrfout_d02_2725_2021.nc,2725,d02,2021,272,252,281,261,57.30479813,-119.4522018,56.9864006,-120.0582962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2725/wrfout_d02_2725_2021.nc,,,,,,,
wrfout_d02_2726_2021.nc,2726,d02,2021,272,262,281,271,57.66419983,-119.4384995,57.34590149,-120.0503998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2726/wrfout_d02_2726_2021.nc,,,,,,,
wrfout_d02_2727_2021.nc,2727,d02,2021,272,272,281,281,58.02349854,-119.4244995,57.70539856,-120.0423965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2727/wrfout_d02_2727_2021.nc,,,,,,,
wrfout_d02_2728_2021.nc,2728,d02,2021,272,282,281,291,58.38259888,-119.410202,58.06470108,-120.0343018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2728/wrfout_d02_2728_2021.nc,,,,,,,
wrfout_d02_2729_2021.nc,2729,d02,2021,272,292,281,301,58.74169922,-119.3956985,58.4239006,-120.026001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2729/wrfout_d02_2729_2021.nc,,,,,,,
wrfout_d02_2730_2021.nc,2730,d02,2021,272,302,281,311,59.1006012,-119.3807983,58.78300095,-120.017601,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2730/wrfout_d02_2730_2021.nc,,,,,,,
wrfout_d02_2731_2021.nc,2731,d02,2021,272,312,281,321,59.45930099,-119.3656998,59.14199829,-120.0089035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2731/wrfout_d02_2731_2021.nc,,,,,,,
wrfout_d02_2732_2021.nc,2732,d02,2021,272,322,281,331,59.81790161,-119.3501968,59.5007019,-120.0000992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2732/wrfout_d02_2732_2021.nc,,,,,,,
wrfout_d02_2733_2021.nc,2733,d02,2021,272,332,281,341,60.17620087,-119.3343964,59.85929871,-119.9910965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2733/wrfout_d02_2733_2021.nc,,,,,,,
wrfout_d02_2734_2021.nc,2734,d02,2021,272,342,281,351,60.53440094,-119.3183975,60.21770096,-119.9820023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2734/wrfout_d02_2734_2021.nc,,,,,,,
wrfout_d02_2735_2021.nc,2735,d02,2021,272,352,281,361,60.89229965,-119.3019028,60.57590103,-119.9726028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2735/wrfout_d02_2735_2021.nc,,,,,,,
wrfout_d02_2736_2021.nc,2736,d02,2021,272,362,281,371,61.25,-119.2851028,60.93379974,-119.9629974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2736/wrfout_d02_2736_2021.nc,,,,,,,
wrfout_d02_2800_2021.nc,2800,d02,2021,282,2,291,11,48.32049942,-119.1894989,48.00569916,-119.6813965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2800/wrfout_d02_2800_2021.nc,,,,,,,
wrfout_d02_2801_2021.nc,2801,d02,2021,282,12,291,21,48.67779922,-119.1763992,48.36289978,-119.6722031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2801/wrfout_d02_2801_2021.nc,,,,,,,
wrfout_d02_2802_2021.nc,2802,d02,2021,282,22,291,31,49.03540039,-119.1631012,48.72029877,-119.6628036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2802/wrfout_d02_2802_2021.nc,,,,,,,
wrfout_d02_2803_2021.nc,2803,d02,2021,282,32,291,41,49.3932991,-119.1495972,49.07799911,-119.6532974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2803/wrfout_d02_2803_2021.nc,,,,,,,
wrfout_d02_2804_2021.nc,2804,d02,2021,282,42,291,51,49.75130081,-119.1358032,49.43590164,-119.6436005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2804/wrfout_d02_2804_2021.nc,,,,,,,
wrfout_d02_2805_2021.nc,2805,d02,2021,282,52,291,61,50.10960007,-119.1219025,49.79399872,-119.6337967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2805/wrfout_d02_2805_2021.nc,,,,,,,
wrfout_d02_2806_2021.nc,2806,d02,2021,282,62,291,71,50.4679985,-119.1076965,50.15240097,-119.6238022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2806/wrfout_d02_2806_2021.nc,,,,,,,
wrfout_d02_2807_2021.nc,2807,d02,2021,282,72,291,81,50.82659912,-119.0932999,50.51079941,-119.6137009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2807/wrfout_d02_2807_2021.nc,,,,,,,
wrfout_d02_2808_2021.nc,2808,d02,2021,282,82,291,91,51.18529892,-119.078598,50.86949921,-119.6034012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2808/wrfout_d02_2808_2021.nc,,,,,,,
wrfout_d02_2809_2021.nc,2809,d02,2021,282,92,291,101,51.5442009,-119.063797,51.22840118,-119.5929031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2809/wrfout_d02_2809_2021.nc,,,,,,,
wrfout_d02_2810_2021.nc,2810,d02,2021,282,102,291,111,51.90330124,-119.0485992,51.58729935,-119.5822983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2810/wrfout_d02_2810_2021.nc,,,,,,,
wrfout_d02_2811_2021.nc,2811,d02,2021,282,112,291,121,52.26240158,-119.0332031,51.94639969,-119.5714035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2811/wrfout_d02_2811_2021.nc,,,,,,,
wrfout_d02_2812_2021.nc,2812,d02,2021,282,122,291,131,52.62170029,-119.017601,52.30569839,-119.5604019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2812/wrfout_d02_2812_2021.nc,,,,,,,
wrfout_d02_2813_2021.nc,2813,d02,2021,282,132,291,141,52.98099899,-119.0016022,52.66500092,-119.549202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2813/wrfout_d02_2813_2021.nc,,,,,,,
wrfout_d02_2814_2021.nc,2814,d02,2021,282,142,291,151,53.34049988,-118.9854965,53.0243988,-119.5378036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2814/wrfout_d02_2814_2021.nc,,,,,,,
wrfout_d02_2815_2021.nc,2815,d02,2021,282,152,291,161,53.70000076,-118.9690018,53.38389969,-119.5262985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2815/wrfout_d02_2815_2021.nc,,,,,,,
wrfout_d02_2816_2021.nc,2816,d02,2021,282,162,291,171,54.05950165,-118.9522018,53.74349976,-119.5145035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2816/wrfout_d02_2816_2021.nc,,,,,,,
wrfout_d02_2817_2021.nc,2817,d02,2021,282,172,291,181,54.41910172,-118.9352036,54.10319901,-119.5025024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2817/wrfout_d02_2817_2021.nc,,,,,,,
wrfout_d02_2818_2021.nc,2818,d02,2021,282,182,291,191,54.77880096,-118.9178009,54.46279907,-119.490303,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2818/wrfout_d02_2818_2021.nc,,,,,,,
