filename,year,month,domain,tile,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
x352y312x361y321.201901.10x10.d02.m3d,2019,1,d02,3531,352,312,361,321,58.99140167,-114.4292984,59.28150177,-113.7414017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3531/x352y312x361y321.201901.10x10.d02.m3d
x352y322x361y331.201901.10x10.d02.m3d,2019,1,d02,3532,352,322,361,331,59.34870148,-114.3644028,59.63830185,-113.6689987,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3532/x352y322x361y331.201901.10x10.d02.m3d
x352y332x361y341.201901.10x10.d02.m3d,2019,1,d02,3533,352,332,361,341,59.7057991,-114.2981033,59.99489975,-113.5951004,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3533/x352y332x361y341.201901.10x10.d02.m3d
x352y342x361y351.201901.10x10.d02.m3d,2019,1,d02,3534,352,342,361,351,60.06269836,-114.2304993,60.35129929,-113.5196991,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3534/x352y342x361y351.201901.10x10.d02.m3d
x352y352x361y361.201901.10x10.d02.m3d,2019,1,d02,3535,352,352,361,361,60.41939926,-114.161499,60.70740128,-113.4427032,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3535/x352y352x361y361.201901.10x10.d02.m3d
x352y362x361y371.201901.10x10.d02.m3d,2019,1,d02,3536,352,362,361,371,60.7757988,-114.0911026,61.0632019,-113.3640976,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3536/x352y362x361y371.201901.10x10.d02.m3d
x352y372x361y373.201901.10x10.d02.m3d,2019,1,d02,3537,352,372,361,373,61.13190079,-114.0190964,61.13439941,-113.3481979,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3537/x352y372x361y373.201901.10x10.d02.m3d
x362y002x371y011.201901.10x10.d02.m3d,2019,1,d02,3600,362,2,371,11,47.86949921,-115.4215012,48.16360092,-114.9032974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3600/x362y002x371y011.201901.10x10.d02.m3d
x362y012x371y021.201901.10x10.d02.m3d,2019,1,d02,3601,362,12,371,21,48.2256012,-115.3796005,48.51959991,-114.8572006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3601/x362y012x371y021.201901.10x10.d02.m3d
x362y022x371y031.201901.10x10.d02.m3d,2019,1,d02,3602,362,22,371,31,48.58179855,-115.3370972,48.87590027,-114.8103027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3602/x362y022x371y031.201901.10x10.d02.m3d
x362y032x371y041.201901.10x10.d02.m3d,2019,1,d02,3603,362,32,371,41,48.93840027,-115.2938995,49.23239899,-114.7627029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3603/x362y032x371y041.201901.10x10.d02.m3d
x362y042x371y051.201901.10x10.d02.m3d,2019,1,d02,3604,362,42,371,51,49.29510117,-115.25,49.5890007,-114.7144012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3604/x362y042x371y051.201901.10x10.d02.m3d
x362y052x371y061.201901.10x10.d02.m3d,2019,1,d02,3605,362,52,371,61,49.65200043,-115.2054977,49.94589996,-114.6651993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3605/x362y052x371y061.201901.10x10.d02.m3d
x362y062x371y071.201901.10x10.d02.m3d,2019,1,d02,3606,362,62,371,71,50.00910187,-115.160202,50.30289841,-114.6154022,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3606/x362y062x371y071.201901.10x10.d02.m3d
x362y072x371y081.201901.10x10.d02.m3d,2019,1,d02,3607,362,72,371,81,50.36640167,-115.1141968,50.66009903,-114.5645981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3607/x362y072x371y081.201901.10x10.d02.m3d
x362y082x371y091.201901.10x10.d02.m3d,2019,1,d02,3608,362,82,371,91,50.72380066,-115.0674973,51.01739883,-114.5130997,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3608/x362y082x371y091.201901.10x10.d02.m3d
x362y092x371y101.201901.10x10.d02.m3d,2019,1,d02,3609,362,92,371,101,51.08140182,-115.0199966,51.37480164,-114.460701,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3609/x362y092x371y101.201901.10x10.d02.m3d
x362y102x371y111.201901.10x10.d02.m3d,2019,1,d02,3610,362,102,371,111,51.43909836,-114.9717026,51.73239899,-114.4075012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3610/x362y102x371y111.201901.10x10.d02.m3d
x362y112x371y121.201901.10x10.d02.m3d,2019,1,d02,3611,362,112,371,121,51.7969017,-114.9225998,52.09009933,-114.3534012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3611/x362y112x371y121.201901.10x10.d02.m3d
x362y122x371y131.201901.10x10.d02.m3d,2019,1,d02,3612,362,122,371,131,52.15480042,-114.8727036,52.44779968,-114.2983017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3612/x362y122x371y131.201901.10x10.d02.m3d
x362y132x371y141.201901.10x10.d02.m3d,2019,1,d02,3613,362,132,371,141,52.51290131,-114.8218994,52.80569839,-114.2424011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3613/x362y132x371y141.201901.10x10.d02.m3d
x362y142x371y151.201901.10x10.d02.m3d,2019,1,d02,3614,362,142,371,151,52.87099838,-114.7703018,53.16360092,-114.1854019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3614/x362y142x371y151.201901.10x10.d02.m3d
x362y152x371y161.201901.10x10.d02.m3d,2019,1,d02,3615,362,152,371,161,53.22909927,-114.7177963,53.52149963,-114.1275024,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3615/x362y152x371y161.201901.10x10.d02.m3d
x362y162x371y171.201901.10x10.d02.m3d,2019,1,d02,3616,362,162,371,171,53.58729935,-114.6643982,53.87950134,-114.0686035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3616/x362y162x371y171.201901.10x10.d02.m3d
x362y172x371y181.201901.10x10.d02.m3d,2019,1,d02,3617,362,172,371,181,53.9455986,-114.6100998,54.23749924,-114.0085983,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3617/x362y172x371y181.201901.10x10.d02.m3d
x362y182x371y191.201901.10x10.d02.m3d,2019,1,d02,3618,362,182,371,191,54.30379868,-114.5548019,54.59550095,-113.9476013,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3618/x362y182x371y191.201901.10x10.d02.m3d
x362y192x371y201.201901.10x10.d02.m3d,2019,1,d02,3619,362,192,371,201,54.66210175,-114.498497,54.95339966,-113.885498,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3619/x362y192x371y201.201901.10x10.d02.m3d
x362y202x371y211.201901.10x10.d02.m3d,2019,1,d02,3620,362,202,371,211,55.020401,-114.4412003,55.31140137,-113.8223038,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3620/x362y202x371y211.201901.10x10.d02.m3d
x362y212x371y221.201901.10x10.d02.m3d,2019,1,d02,3621,362,212,371,221,55.37860107,-114.3828964,55.66930008,-113.7578964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3621/x362y212x371y221.201901.10x10.d02.m3d
x362y222x371y231.201901.10x10.d02.m3d,2019,1,d02,3622,362,222,371,231,55.73680115,-114.3236008,56.02719879,-113.6923981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3622/x362y222x371y231.201901.10x10.d02.m3d
x362y232x371y241.201901.10x10.d02.m3d,2019,1,d02,3623,362,232,371,241,56.09500122,-114.2630997,56.38499832,-113.6256027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3623/x362y232x371y241.201901.10x10.d02.m3d
x362y242x371y251.201901.10x10.d02.m3d,2019,1,d02,3624,362,242,371,251,56.45299911,-114.2014999,56.74269867,-113.5576019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3624/x362y242x371y251.201901.10x10.d02.m3d
x362y252x371y261.201901.10x10.d02.m3d,2019,1,d02,3625,362,252,371,261,56.81100082,-114.1388016,57.10029984,-113.4882965,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3625/x362y252x371y261.201901.10x10.d02.m3d
x362y262x371y271.201901.10x10.d02.m3d,2019,1,d02,3626,362,262,371,271,57.16899872,-114.0747986,57.45780182,-113.4177017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3626/x362y262x371y271.201901.10x10.d02.m3d
x362y272x371y281.201901.10x10.d02.m3d,2019,1,d02,3627,362,272,371,281,57.52679825,-114.009697,57.81520081,-113.3457031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3627/x362y272x371y281.201901.10x10.d02.m3d
x362y282x371y291.201901.10x10.d02.m3d,2019,1,d02,3628,362,282,371,291,57.88439941,-113.9432983,58.17240143,-113.2723007,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3628/x362y282x371y291.201901.10x10.d02.m3d
x362y292x371y301.201901.10x10.d02.m3d,2019,1,d02,3629,362,292,371,301,58.2419014,-113.8756027,58.52949905,-113.1975021,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3629/x362y292x371y301.201901.10x10.d02.m3d
x362y302x371y311.201901.10x10.d02.m3d,2019,1,d02,3630,362,302,371,311,58.59930038,-113.8066025,58.88639832,-113.1212006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3630/x362y302x371y311.201901.10x10.d02.m3d
x362y312x371y321.201901.10x10.d02.m3d,2019,1,d02,3631,362,312,371,321,58.95650101,-113.7361984,59.24309921,-113.0434036,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3631/x362y312x371y321.201901.10x10.d02.m3d
x362y322x371y331.201901.10x10.d02.m3d,2019,1,d02,3632,362,322,371,331,59.31349945,-113.664299,59.59949875,-112.9639969,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3632/x362y322x371y331.201901.10x10.d02.m3d
x362y332x371y341.201901.10x10.d02.m3d,2019,1,d02,3633,362,332,371,341,59.67029953,-113.5911026,59.9557991,-112.8830032,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3633/x362y332x371y341.201901.10x10.d02.m3d
x362y342x371y351.201901.10x10.d02.m3d,2019,1,d02,3634,362,342,371,351,60.02679825,-113.5162964,60.3117981,-112.8003998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3634/x362y342x371y351.201901.10x10.d02.m3d
x362y352x371y361.201901.10x10.d02.m3d,2019,1,d02,3635,362,352,371,361,60.3830986,-113.4400024,60.66749954,-112.7160034,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3635/x362y352x371y361.201901.10x10.d02.m3d
x362y362x371y371.201901.10x10.d02.m3d,2019,1,d02,3636,362,362,371,371,60.73920059,-113.3620987,61.02289963,-112.6297989,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3636/x362y362x371y371.201901.10x10.d02.m3d
x362y372x371y373.201901.10x10.d02.m3d,2019,1,d02,3637,362,372,371,373,61.09500122,-113.2826004,61.09400177,-112.6123962,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3637/x362y372x371y373.201901.10x10.d02.m3d
x372y002x381y011.201901.10x10.d02.m3d,2019,1,d02,3700,372,2,381,11,47.84030151,-114.8911972,48.13159943,-114.3700027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3700/x372y002x381y011.201901.10x10.d02.m3d
x372y012x381y021.201901.10x10.d02.m3d,2019,1,d02,3701,372,12,381,21,48.19609833,-114.8452988,48.48740005,-114.3198013,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3701/x372y012x381y021.201901.10x10.d02.m3d
x372y022x381y031.201901.10x10.d02.m3d,2019,1,d02,3702,372,22,381,31,48.55210114,-114.7986984,48.84339905,-114.2687988,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3702/x372y022x381y031.201901.10x10.d02.m3d
x372y032x381y041.201901.10x10.d02.m3d,2019,1,d02,3703,372,32,381,41,48.90840149,-114.751297,49.19960022,-114.2170029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3703/x372y032x381y041.201901.10x10.d02.m3d
x372y042x381y051.201901.10x10.d02.m3d,2019,1,d02,3704,372,42,381,51,49.26490021,-114.7032013,49.55599976,-114.1643982,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3704/x372y042x381y051.201901.10x10.d02.m3d
x372y052x381y061.201901.10x10.d02.m3d,2019,1,d02,3705,372,52,381,61,49.62149811,-114.6544037,49.91260147,-114.1110001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3705/x372y052x381y061.201901.10x10.d02.m3d
x372y062x381y071.201901.10x10.d02.m3d,2019,1,d02,3706,372,62,381,71,49.97840118,-114.6047974,50.26929855,-114.0567017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3706/x372y062x381y071.201901.10x10.d02.m3d
x372y072x381y081.201901.10x10.d02.m3d,2019,1,d02,3707,372,72,381,81,50.33539963,-114.5543976,50.62620163,-114.001503,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3707/x372y072x381y081.201901.10x10.d02.m3d
x372y082x381y091.201901.10x10.d02.m3d,2019,1,d02,3708,372,82,381,91,50.69250107,-114.5030975,50.98329926,-113.9453964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3708/x372y082x381y091.201901.10x10.d02.m3d
x372y092x381y101.201901.10x10.d02.m3d,2019,1,d02,3709,372,92,381,101,51.04980087,-114.4511032,51.3404007,-113.8884964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3709/x372y092x381y101.201901.10x10.d02.m3d
x372y102x381y111.201901.10x10.d02.m3d,2019,1,d02,3710,372,102,381,111,51.40729904,-114.3981018,51.6977005,-113.8304977,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3710/x372y102x381y111.201901.10x10.d02.m3d
x372y112x381y121.201901.10x10.d02.m3d,2019,1,d02,3711,372,112,381,121,51.76480103,-114.3443985,52.05500031,-113.7715988,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3711/x372y112x381y121.201901.10x10.d02.m3d
x372y122x381y131.201901.10x10.d02.m3d,2019,1,d02,3712,372,122,381,131,52.12250137,-114.2895966,52.41249847,-113.7117996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3712/x372y122x381y131.201901.10x10.d02.m3d
x372y132x381y141.201901.10x10.d02.m3d,2019,1,d02,3713,372,132,381,141,52.48020172,-114.2340012,52.77000046,-113.6509018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3713/x372y132x381y141.201901.10x10.d02.m3d
x372y142x381y151.201901.10x10.d02.m3d,2019,1,d02,3714,372,142,381,151,52.83800125,-114.1774979,53.12760162,-113.5888977,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3714/x372y142x381y151.201901.10x10.d02.m3d
x372y152x381y161.201901.10x10.d02.m3d,2019,1,d02,3715,372,152,381,161,53.19589996,-114.1199036,53.48519897,-113.5259018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3715/x372y152x381y161.201901.10x10.d02.m3d
x372y162x381y171.201901.10x10.d02.m3d,2019,1,d02,3716,372,162,381,171,53.55379868,-114.0614014,53.84289932,-113.4617996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3716/x372y162x381y171.201901.10x10.d02.m3d
x372y172x381y181.201901.10x10.d02.m3d,2019,1,d02,3717,372,172,381,181,53.9117012,-114.0018997,54.20050049,-113.3965988,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3717/x372y172x381y181.201901.10x10.d02.m3d
x372y182x381y191.201901.10x10.d02.m3d,2019,1,d02,3718,372,182,381,191,54.2696991,-113.9412994,54.55820084,-113.3302994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3718/x372y182x381y191.201901.10x10.d02.m3d
x372y192x381y201.201901.10x10.d02.m3d,2019,1,d02,3719,372,192,381,201,54.62770081,-113.8796005,54.91590118,-113.2627029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3719/x372y192x381y201.201901.10x10.d02.m3d
x372y202x381y211.201901.10x10.d02.m3d,2019,1,d02,3720,372,202,381,211,54.98559952,-113.8169022,55.27349854,-113.1939011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3720/x372y202x381y211.201901.10x10.d02.m3d
x372y212x381y221.201901.10x10.d02.m3d,2019,1,d02,3721,372,212,381,221,55.34360123,-113.7529984,55.6310997,-113.1239014,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3721/x372y212x381y221.201901.10x10.d02.m3d
x372y222x381y231.201901.10x10.d02.m3d,2019,1,d02,3722,372,222,381,231,55.70140076,-113.6878967,55.98860168,-113.052597,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3722/x372y222x381y231.201901.10x10.d02.m3d
x372y232x381y241.201901.10x10.d02.m3d,2019,1,d02,3723,372,232,381,241,56.05929947,-113.6216965,56.34600067,-112.9800034,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3723/x372y232x381y241.201901.10x10.d02.m3d
x372y242x381y251.201901.10x10.d02.m3d,2019,1,d02,3724,372,242,381,251,56.41699982,-113.5541992,56.70339966,-112.9059982,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3724/x372y242x381y251.201901.10x10.d02.m3d
x372y252x381y261.201901.10x10.d02.m3d,2019,1,d02,3725,372,252,381,261,56.77470016,-113.4853973,57.06069946,-112.8307037,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3725/x372y252x381y261.201901.10x10.d02.m3d
x372y262x381y271.201901.10x10.d02.m3d,2019,1,d02,3726,372,262,381,271,57.13230133,-113.4153976,57.4178009,-112.7538986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3726/x372y262x381y271.201901.10x10.d02.m3d
x372y272x381y281.201901.10x10.d02.m3d,2019,1,d02,3727,372,272,381,281,57.48970032,-113.3440018,57.77479935,-112.6755981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3727/x372y272x381y281.201901.10x10.d02.m3d
x372y282x381y291.201901.10x10.d02.m3d,2019,1,d02,3728,372,282,381,291,57.8470993,-113.2713013,58.13159943,-112.5958023,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3728/x372y282x381y291.201901.10x10.d02.m3d
x372y292x381y301.201901.10x10.d02.m3d,2019,1,d02,3729,372,292,381,301,58.20420074,-113.1970978,58.48830032,-112.5145035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3729/x372y292x381y301.201901.10x10.d02.m3d
x372y302x381y311.201901.10x10.d02.m3d,2019,1,d02,3730,372,302,381,311,58.56119919,-113.1214981,58.84479904,-112.4316025,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3730/x372y302x381y311.201901.10x10.d02.m3d
x372y312x381y321.201901.10x10.d02.m3d,2019,1,d02,3731,372,312,381,321,58.91799927,-113.0444031,59.2010994,-112.3470001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3731/x372y312x381y321.201901.10x10.d02.m3d
x372y322x381y331.201901.10x10.d02.m3d,2019,1,d02,3732,372,322,381,331,59.27470016,-112.9657974,59.55720139,-112.2606964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3732/x372y322x381y331.201901.10x10.d02.m3d
x372y332x381y341.201901.10x10.d02.m3d,2019,1,d02,3733,372,332,381,341,59.6310997,-112.885498,59.9129982,-112.1725998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3733/x372y332x381y341.201901.10x10.d02.m3d
x372y342x381y351.201901.10x10.d02.m3d,2019,1,d02,3734,372,342,381,351,59.98730087,-112.8035965,60.26860046,-112.0827026,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3734/x372y342x381y351.201901.10x10.d02.m3d
x372y352x381y361.201901.10x10.d02.m3d,2019,1,d02,3735,372,352,381,361,60.34320068,-112.7201004,60.62390137,-111.9909973,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3735/x372y352x381y361.201901.10x10.d02.m3d
x372y362x381y371.201901.10x10.d02.m3d,2019,1,d02,3736,372,362,381,371,60.69879913,-112.6348038,60.97890091,-111.8973999,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3736/x372y362x381y371.201901.10x10.d02.m3d
x372y372x381y373.201901.10x10.d02.m3d,2019,1,d02,3737,372,372,381,373,61.05419922,-112.547699,61.04990005,-111.8784027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3737/x372y372x381y373.201901.10x10.d02.m3d
x382y002x391y011.201901.10x10.d02.m3d,2019,1,d02,3800,382,2,391,11,47.80830002,-114.3616028,48.09700012,-113.8375015,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3800/x382y002x391y011.201901.10x10.d02.m3d
x382y012x391y021.201901.10x10.d02.m3d,2019,1,d02,3801,382,12,391,21,48.16389847,-114.3116989,48.45249939,-113.7832031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3801/x382y012x391y021.201901.10x10.d02.m3d
x382y022x391y031.201901.10x10.d02.m3d,2019,1,d02,3802,382,22,391,31,48.5196991,-114.2610016,48.80820084,-113.7281036,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3802/x382y022x391y031.201901.10x10.d02.m3d
x382y032x391y041.201901.10x10.d02.m3d,2019,1,d02,3803,382,32,391,41,48.87559891,-114.2095032,49.16419983,-113.6722031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3803/x382y032x391y041.201901.10x10.d02.m3d
x382y042x391y051.201901.10x10.d02.m3d,2019,1,d02,3804,382,42,391,51,49.23180008,-114.1572037,49.52019882,-113.615303,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3804/x382y042x391y051.201901.10x10.d02.m3d
x382y052x391y061.201901.10x10.d02.m3d,2019,1,d02,3805,382,52,391,61,49.58819962,-114.1041031,49.87649918,-113.5576019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3805/x382y052x391y061.201901.10x10.d02.m3d
x382y062x391y071.201901.10x10.d02.m3d,2019,1,d02,3806,382,62,391,71,49.94480133,-114.0502014,50.23289871,-113.4989014,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3806/x382y062x391y071.201901.10x10.d02.m3d
x382y072x391y081.201901.10x10.d02.m3d,2019,1,d02,3807,382,72,391,81,50.30149841,-113.9953003,50.58950043,-113.4393005,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3807/x382y072x391y081.201901.10x10.d02.m3d
x382y082x391y091.201901.10x10.d02.m3d,2019,1,d02,3808,382,82,391,91,50.65840149,-113.9395981,50.94620132,-113.3787003,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3808/x382y082x391y091.201901.10x10.d02.m3d
x382y092x391y101.201901.10x10.d02.m3d,2019,1,d02,3809,382,92,391,101,51.01539993,-113.8830032,51.30310059,-113.3171005,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3809/x382y092x391y101.201901.10x10.d02.m3d
x382y102x391y111.201901.10x10.d02.m3d,2019,1,d02,3810,382,102,391,111,51.37250137,-113.8255005,51.65999985,-113.2546005,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3810/x382y102x391y111.201901.10x10.d02.m3d
x382y112x391y121.201901.10x10.d02.m3d,2019,1,d02,3811,382,112,391,121,51.72980118,-113.7669983,52.01710129,-113.1909027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3811/x382y112x391y121.201901.10x10.d02.m3d
x382y122x391y131.201901.10x10.d02.m3d,2019,1,d02,3812,382,122,391,131,52.08710098,-113.7074966,52.37419891,-113.1261978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3812/x382y122x391y131.201901.10x10.d02.m3d
x382y132x391y141.201901.10x10.d02.m3d,2019,1,d02,3813,382,132,391,141,52.44449997,-113.6471024,52.73139954,-113.0604019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3813/x382y132x391y141.201901.10x10.d02.m3d
x382y142x391y151.201901.10x10.d02.m3d,2019,1,d02,3814,382,142,391,151,52.80199814,-113.5856018,53.08860016,-112.9934998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3814/x382y142x391y151.201901.10x10.d02.m3d
x382y152x391y161.201901.10x10.d02.m3d,2019,1,d02,3815,382,152,391,161,53.1595993,-113.5230026,53.44589996,-112.9253998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3815/x382y152x391y161.201901.10x10.d02.m3d
x382y162x391y171.201901.10x10.d02.m3d,2019,1,d02,3816,382,162,391,171,53.51720047,-113.4593964,53.80319977,-112.8562012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3816/x382y162x391y171.201901.10x10.d02.m3d
x382y172x391y181.201901.10x10.d02.m3d,2019,1,d02,3817,382,172,391,181,53.87480164,-113.3946991,54.16049957,-112.7857971,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3817/x382y172x391y181.201901.10x10.d02.m3d
x382y182x391y191.201901.10x10.d02.m3d,2019,1,d02,3818,382,182,391,191,54.23239899,-113.3289032,54.51779938,-112.7141037,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3818/x382y182x391y191.201901.10x10.d02.m3d
